# P      T      H      H2       He       H2O       CH4       CO       CO2       NH3       H2S       HCN       C2H2       Na       K       TiO       VO       FeH      e      Hm      PH3      FeI      FeII      CaI      MgI
3.571674682851644746e-04 3.272132250851283061e+03 9.082494330000000504e-01 2.540147656999999955e-03 8.851199518300000013e-02 7.591508786599999995e-09 1.000000000000000038e-25 2.861166970800000015e-04 1.080390770399999983e-10 1.000000000000000038e-25 1.945585487199999821e-12 1.748816011399999969e-11 1.000000000000000038e-25 1.974149169199999794e-09 7.660199384100000173e-12 2.076646783699999908e-10 1.227763371500000051e-12 1.172175628299999914e-10 6.737693388799999786e-06 3.886259421799999974e-11 1.000000000000000038e-25 2.533121069900000062e-05 1.000000000000000038e-25 2.129930061599999836e-06 3.632156012299999742e-05
4.496472020903805218e-04 3.258924466516236862e+03 9.072972442700000251e-01 3.417222368699999926e-03 8.858975459100000560e-02 1.379529100699999995e-08 1.000000000000000038e-25 2.864658524699999881e-04 1.465398495700000034e-10 1.000000000000000038e-25 3.451558083300000127e-12 1.940845789099999936e-11 1.000000000000000038e-25 2.380698537599999941e-09 9.132165180000000138e-12 2.883386324400000070e-10 1.691725526800000088e-12 1.565527146499999935e-10 5.931602534199999907e-06 4.392913973899999693e-11 1.000000000000000038e-25 2.616499722999999884e-05 1.000000000000000038e-25 2.131801231999999881e-06 3.635344201600000327e-05
5.660722890537269554e-04 3.245809782605100736e+03 9.060169790000000001e-01 4.595523399900000062e-03 8.869411800800000578e-02 2.503327926799999978e-08 1.000000000000000038e-25 2.868696145900000204e-04 1.985885719300000077e-10 1.000000000000000038e-25 6.124713603500000009e-12 2.148218295400000123e-11 1.000000000000000038e-25 2.883197460599999994e-09 1.093381242900000070e-11 3.999021448299999868e-10 2.329224230499999886e-12 2.080541173200000027e-10 5.241024196800000156e-06 4.983538975000000204e-11 1.000000000000000038e-25 2.689280625699999870e-05 1.000000000000000038e-25 2.134312586499999911e-06 3.639623319300000021e-05
7.126427896022295054e-04 3.232884271726765292e+03 9.043052224500000014e-01 6.170077104400000303e-03 8.883348611499999881e-02 4.523761965800000104e-08 1.000000000000000038e-25 2.873651653900000189e-04 2.685275730800000139e-10 1.148683625300000034e-14 1.084795973200000058e-11 2.373829110399999911e-11 1.000000000000000038e-25 3.509766134500000150e-09 1.316009752200000032e-11 5.530861671299999802e-10 3.199704921499999912e-12 2.751061476100000252e-10 4.656839708800000253e-06 5.680176007700000250e-11 1.000000000000000038e-25 2.752676662199999902e-05 1.000000000000000038e-25 2.137666271500000190e-06 3.645337881000000152e-05
8.971641173621299880e-04 3.220524060174870101e+03 9.020378498300000158e-01 8.254895060500000784e-03 8.901793343699999916e-02 8.108397632000000039e-08 1.000000000000000038e-25 2.879918494900000187e-04 3.615479767299999988e-10 2.289437167399999910e-14 1.912513387699999906e-11 2.624868121400000064e-11 1.000000000000000038e-25 4.296589563400000230e-09 1.593698503399999879e-11 7.605499364599999872e-10 4.374255710100000007e-12 3.619905146699999930e-10 4.171311254900000184e-06 6.518798929899999922e-11 1.000000000000000038e-25 2.807822403799999927e-05 1.000000000000000038e-25 2.142104708699999809e-06 3.652901026399999954e-05
1.129462705897069227e-03 3.209246818356909898e+03 8.990924504899999725e-01 1.096235975700000052e-02 8.925738528799999350e-02 1.430315370200000042e-07 1.000000000000000038e-25 2.887864376100000179e-04 4.828228018299999553e-10 4.496293052699999927e-14 3.334531283099999762e-11 2.909571030300000031e-11 1.000000000000000038e-25 5.282637783200000214e-09 1.940306729499999904e-11 1.034549299800000026e-09 5.923715853700000038e-12 4.732755958200000286e-10 3.777503135599999898e-06 7.541104028300000126e-11 1.000000000000000038e-25 2.855766513599999993e-05 1.000000000000000038e-25 2.147866724400000090e-06 3.662719749999999704e-05
1.421909302127621162e-03 3.198689639909473044e+03 8.952516033499999804e-01 1.449215040199999978e-02 8.956948445899999556e-02 2.498801985799999758e-07 1.000000000000000038e-25 2.898097663299999756e-04 6.418828451700000061e-10 8.761083878800000465e-14 5.783217894099999853e-11 3.234752301600000110e-11 1.000000000000000038e-25 6.544794684100000386e-09 2.382099245700000065e-11 1.397822120099999902e-09 7.979382772999999518e-12 6.166942289899999522e-10 3.456099041499999790e-06 8.803417309799999407e-11 1.000000000000000038e-25 2.899071169600000018e-05 1.000000000000000038e-25 2.155376844800000180e-06 3.675517544100000107e-05
1.790077753714970805e-03 3.187788965966314663e+03 8.901964760099999596e-01 1.913707257200000095e-02 8.998010203900000392e-02 4.357000496799999918e-07 1.000000000000000038e-25 2.911478898199999733e-04 8.536396912599999993e-10 1.702130292000000112e-13 1.003615087700000024e-10 3.595672365399999823e-11 1.000000000000000038e-25 8.206406544800000767e-09 2.959200322199999703e-11 1.888103458400000083e-09 1.075721404199999973e-11 8.019809354699999748e-10 3.190592769200000067e-06 1.035618921800000030e-10 1.000000000000000038e-25 2.940310809999999991e-05 1.000000000000000038e-25 2.165257580099999979e-06 3.692355458199999809e-05
2.253574373239196002e-03 3.175640693425954396e+03 8.834197945699999721e-01 2.536295101299999855e-02 9.053039435099999310e-02 7.662581533300000168e-07 1.000000000000000038e-25 2.929353017100000010e-04 1.142984577200000088e-09 3.327926251299999750e-13 1.759151575699999893e-10 3.990423255499999798e-11 1.000000000000000038e-25 1.048460128600000077e-08 3.742079686100000091e-11 2.568856062300000078e-09 1.462445143400000008e-11 1.044273857800000027e-09 2.970128504299999807e-06 1.229119423799999897e-10 1.000000000000000038e-25 2.982038630599999837e-05 1.000000000000000038e-25 2.178499218599999919e-06 3.714921454599999750e-05
2.837082045838934530e-03 3.160668387669597450e+03 8.740808767400000123e-01 3.394176565100000265e-02 9.128857057799999453e-02 1.377937561700000054e-06 1.000000000000000038e-25 2.953935236700000184e-04 1.554323165900000011e-09 6.613424369699999569e-13 3.151196018600000007e-10 4.403599942699999735e-11 1.000000000000000038e-25 1.378873294499999958e-08 4.859931150500000196e-11 3.557787703500000177e-09 2.026620942500000001e-11 1.365409602400000047e-09 2.787099501400000039e-06 1.472517877300000088e-10 1.000000000000000038e-25 3.027443035600000063e-05 1.000000000000000038e-25 2.196742950199999960e-06 3.746013276299999938e-05
3.571674682851615906e-03 3.139311446934242667e+03 8.602632913200000120e-01 4.663339923399999892e-02 9.241014197499999860e-02 2.626955905099999897e-06 1.000000000000000038e-25 2.990262951700000207e-04 2.194627450099999843e-09 1.375463856800000066e-12 5.958479810799999525e-10 4.795148055200000305e-11 1.000000000000000038e-25 1.915737629500000084e-08 6.632432958000000240e-11 5.148281359599999640e-09 2.940232574700000005e-11 1.808536862099999935e-09 2.633857075600000161e-06 1.787216293100000042e-10 1.000000000000000038e-25 3.082814101600000106e-05 1.000000000000000038e-25 2.223730499000000190e-06 3.792010025499999691e-05
4.496472020903767922e-03 3.106584030664135753e+03 8.380179636200000282e-01 6.706406817700000245e-02 9.421555803400000206e-02 5.543972861800000074e-06 1.000000000000000038e-25 3.048705160800000238e-04 3.310351632499999827e-09 3.095963741200000089e-12 1.239294545699999990e-09 5.101144365199999819e-11 1.000000000000000038e-25 2.930378895699999966e-08 9.873301504199999870e-11 8.031198283099999891e-09 4.625560793999999695e-11 2.450605245200000167e-09 2.515456962599999856e-06 2.212415832800000099e-10 1.000000000000000038e-25 3.158975350199999706e-05 1.000000000000000038e-25 2.267171764100000006e-06 3.866057452900000327e-05
5.660722890537223800e-03 3.048894149350859152e+03 7.951030855399999764e-01 1.064746659799999939e-01 9.769835169700000210e-02 1.452473761799999991e-05 1.000000000000000038e-25 3.161404827900000003e-04 5.749854782599999629e-09 8.295755890899999320e-12 3.190538220900000173e-09 5.199367356099999860e-11 1.000000000000000038e-25 5.544048243000000155e-08 1.783442460500000017e-10 1.459461591199999945e-08 8.664146160800000093e-11 3.496268619599999877e-09 2.446601745100000162e-06 2.841586489400000081e-10 1.000000000000000038e-25 3.289304516500000025e-05 1.000000000000000038e-25 2.350969269899999859e-06 4.008915469100000158e-05
7.126427896022236724e-03 2.951427740258727681e+03 7.032673910100000203e-01 1.908049671400000036e-01 1.051521717999999994e-01 4.822847935800000322e-05 1.000000000000000038e-25 3.402558440599999815e-04 1.178138972999999941e-08 2.794647233799999908e-11 1.134016517299999996e-08 5.291320571099999683e-11 1.000000000000000038e-25 1.499976487000000030e-07 4.525981669700000217e-10 3.062497828699999902e-08 2.022807973399999888e-10 5.357576623199999753e-09 2.455948598099999825e-06 3.787102582900000203e-10 1.571758762400000156e-14 3.548731903399999756e-05 1.000000000000000038e-25 2.530291294099999985e-06 4.314686299999999727e-05
8.971641173621227455e-03 2.839994675581791853e+03 5.624299735200000150e-01 3.201275017499999875e-01 1.165846038000000057e-01 1.242585900000000025e-04 1.000000000000000038e-25 3.772420386000000046e-04 2.075480217799999941e-08 8.776780768900000569e-11 4.188637517300000009e-08 6.560948601199999384e-11 1.000000000000000038e-25 4.452668579299999801e-07 1.328346430700000030e-09 5.308301792100000182e-08 4.162838051600000226e-10 8.067101507100000201e-09 2.415294527700000026e-06 4.638365542700000098e-10 8.843996173499999484e-14 3.937097602300000128e-05 1.000000000000000038e-25 2.805278640199999805e-06 4.783685239999999777e-05
1.129462705897060076e-02 2.758712954055429236e+03 4.384742581600000189e-01 4.339491478499999944e-01 1.266455666699999871e-01 1.937436615800000031e-04 3.245534801299999807e-14 4.097930220900000069e-04 2.664953148300000073e-08 1.941980372899999939e-10 1.089482431599999960e-07 9.458822148599999790e-11 1.000000000000000038e-25 9.090885765499999520e-07 2.960787156600000065e-09 6.893573383499999747e-08 6.033327333599999820e-10 1.085172032000000001e-08 2.191116682700000128e-06 4.860817041900000180e-10 3.168746743800000242e-13 4.277214566799999751e-05 1.000000000000000038e-25 3.047228546400000109e-06 5.196408976000000291e-05
1.421909302127609409e-02 2.711138320484339602e+03 3.554981912399999833e-01 5.101425626000000157e-01 1.333792827599999953e-01 2.352059240600000087e-04 8.500392748699999551e-14 4.315801654200000022e-04 2.948001846000000152e-08 3.332823938599999760e-10 2.056572020599999938e-07 1.351749031199999994e-10 1.000000000000000038e-25 1.332391827800000005e-06 4.928377798200000410e-09 7.799713002599999590e-08 7.192401503899999798e-10 1.346017977099999948e-08 1.929440664799999985e-06 4.826528935899999794e-10 7.647808478799999912e-13 4.504574842099999906e-05 1.000000000000000038e-25 3.209122771800000198e-06 5.472606747399999722e-05
1.790077753714956060e-02 2.680277692431977812e+03 2.964680019300000025e-01 5.643480081199999665e-01 1.381692404800000107e-01 2.616982985600000062e-04 1.887733230700000090e-13 4.470785959899999779e-04 3.106830688100000301e-08 5.105728144600000080e-10 3.318679032000000263e-07 1.876089474600000033e-10 1.000000000000000038e-25 1.682239581200000013e-06 7.118395031299999671e-09 8.392776794900000167e-08 7.970028929199999737e-10 1.609967826000000091e-08 1.694187127300000024e-06 4.751496727300000479e-10 1.528640476700000056e-12 4.666187217499999997e-05 1.000000000000000038e-25 3.324245772200000037e-06 5.669039036200000230e-05
2.253574373239176920e-02 2.657706331554401004e+03 2.509299013899999875e-01 6.061643649800000366e-01 1.418641692800000076e-01 2.805352611299999984e-04 3.845932729500000170e-13 4.590340734399999951e-04 3.211101323299999968e-08 7.401141465200000025e-10 4.939194183099999484e-07 2.552297536700000239e-10 1.000000000000000038e-25 1.975694698699999913e-06 9.578893098299999862e-09 8.831760920699999769e-08 8.552737806299999554e-10 1.891439572599999915e-08 1.488488301099999903e-06 4.672127179900000198e-10 2.782796816499999868e-12 4.790762520100000046e-05 1.000000000000000038e-25 3.413011462300000061e-06 5.820527204500000086e-05
2.837082045838910938e-02 2.639520398503883825e+03 2.139999664299999937e-01 6.400762118299999637e-01 1.448605277099999922e-01 2.948933590100000159e-04 7.436861685899999691e-13 4.687292528499999752e-04 3.287281494199999784e-08 1.038595363100000091e-09 7.001058987800000136e-07 3.421774834700000197e-10 1.000000000000000038e-25 2.226749622099999872e-06 1.238080356299999986e-08 9.185103859199999430e-08 9.029220769399999877e-10 2.197181151699999851e-08 1.307846975800000000e-06 4.585698084300000107e-10 4.801809221899999766e-12 4.891701760499999707e-05 1.000000000000000038e-25 3.484953989800000118e-06 5.943337490600000112e-05
3.571674682851586069e-02 2.623792632156708805e+03 1.830863914599999975e-01 6.684634521900000292e-01 1.473686868699999875e-01 3.063437479400000184e-04 1.392298642399999901e-12 4.768447602199999921e-04 3.347261634599999675e-08 1.428370662199999898e-09 9.608183161700000712e-07 4.541824647899999843e-10 1.000000000000000038e-25 2.444703673799999911e-06 1.561070844500000140e-08 9.486177790399999368e-08 9.445020672199999344e-10 2.533424592700000010e-08 1.147977820899999896e-06 4.489515498300000258e-10 8.024678582200000254e-12 4.976110792499999848e-05 1.000000000000000038e-25 3.545130303199999800e-06 6.046100057599999801e-05
4.496472020903731492e-02 2.609848089465356679e+03 1.570361881400000048e-01 6.923848028400000354e-01 1.494822360199999922e-01 3.156243828200000099e-04 2.540064175399999957e-12 4.836833871900000025e-04 3.396205183900000080e-08 1.933938762299999992e-09 1.283776889799999976e-06 5.975683525900000293e-10 1.000000000000000038e-25 2.632939447700000174e-06 1.931434375899999935e-08 9.747713511999999802e-08 9.816993993100001022e-10 2.903657857799999859e-08 1.007722419300000025e-06 4.389217109500000149e-10 1.308325932500000015e-11 5.047149897000000063e-05 1.000000000000000038e-25 3.595789539499999957e-06 6.132653889799999749e-05
5.660722890537177310e-02 2.597297687511456388e+03 1.349315168899999917e-01 7.126830696899999484e-01 1.512756664500000126e-01 3.232553174100000247e-04 4.546645331000000159e-12 4.894861419999999973e-04 3.437281035499999685e-08 2.588806297800000185e-09 1.677245552300000090e-06 7.810825364600000203e-10 1.000000000000000038e-25 2.795198239399999881e-06 2.355004294499999966e-08 9.978067873499999736e-08 1.015554787700000019e-09 3.313610056899999904e-08 8.850929467699999983e-07 4.290287731099999770e-10 2.094551110999999919e-11 5.107330973100000006e-05 1.000000000000000038e-25 3.638720372599999799e-06 6.206053116000000191e-05
7.126427896022177744e-02 2.586036271354744713e+03 1.162191343099999996e-01 7.298662693599999862e-01 1.527938775799999871e-01 3.295524082899999995e-04 7.997645226999999962e-12 4.943982896500000081e-04 3.472126785300000264e-08 3.431074533500000045e-09 2.145095768899999941e-06 1.014665077100000080e-09 1.000000000000000038e-25 2.933746802900000156e-06 2.833867908300000090e-08 1.018062063700000036e-07 1.046331184599999909e-09 3.767409789599999957e-08 7.788940351399999688e-07 4.199350180299999854e-10 3.297938690199999703e-11 5.158167327099999960e-05 1.000000000000000038e-25 3.675000755400000144e-06 6.268138183799999881e-05
8.971641173621153209e-02 2.576067695247657866e+03 1.003825628100000061e-01 7.444086642599999637e-01 1.540787794000000044e-01 3.347731571299999986e-04 1.386684031499999920e-11 4.985554229299999675e-04 3.501796265600000269e-08 4.511611794099999916e-09 2.689294860299999816e-06 1.311818828900000006e-09 1.000000000000000038e-25 3.051304750399999859e-06 3.369530499100000320e-08 1.035745564400000029e-07 1.074018078699999958e-09 4.272046803299999831e-08 6.874122646999999849e-07 4.123135336600000046e-10 5.118839230199999899e-11 5.201068220800000316e-05 1.000000000000000038e-25 3.705635899600000057e-06 6.320625321999999923e-05
1.129462705897050778e-01 2.567419250669749090e+03 8.703181756399999691e-02 7.566683657799999629e-01 1.551620147299999919e-01 3.391034797800000127e-04 2.369661839399999932e-11 5.020599132700000015e-04 3.526936932699999903e-08 5.887881515299999762e-09 3.305762448500000070e-06 1.687822861500000008e-09 1.000000000000000038e-25 3.150173730600000157e-06 3.959103055499999836e-08 1.050976203699999961e-07 1.098469174000000035e-09 4.832732310400000257e-08 6.091464079499999809e-07 4.066113629499999793e-10 7.830602843300000258e-11 5.237097791100000225e-05 1.000000000000000038e-25 3.731385247699999807e-06 6.364810247600000061e-05
1.421909302127597752e-01 2.560138982425183258e+03 7.573576191399999935e-02 7.670412767700000023e-01 1.560785628899999944e-01 3.427214292599999827e-04 4.008228298399999894e-11 5.050249193599999891e-04 3.548044774499999796e-08 7.645624585200000655e-09 3.991424956400000213e-06 2.165966657100000030e-09 1.000000000000000038e-25 3.233250992600000152e-06 4.601455095699999978e-08 1.063874473300000048e-07 1.119488531300000044e-09 5.461512966500000272e-08 5.420643598799999538e-07 4.033018217499999863e-10 1.184198237399999873e-10 5.267425981400000333e-05 1.000000000000000038e-25 3.753085832900000002e-06 6.402122093300000592e-05
1.790077753714941489e-01 2.554293162625654531e+03 6.623601797900000032e-02 7.757646613799999979e-01 1.568493844699999917e-01 3.457358214400000143e-04 6.695179489199999805e-11 5.075182390500000522e-04 3.565352275600000295e-08 9.869741036000000603e-09 4.732485589600000163e-06 2.769461837699999901e-09 1.000000000000000038e-25 3.302386884799999953e-06 5.286194348900000067e-08 1.074475501799999996e-07 1.136806086299999904e-09 6.163865075199999427e-08 4.849313389300000080e-07 4.026153725900000059e-10 1.766854036500000005e-10 5.292755799400000115e-05 1.000000000000000038e-25 3.771241267800000043e-06 6.433417840800000021e-05
2.253574373239158879e-01 2.549914833022594394e+03 5.821871809700000094e-02 7.831267392999999855e-01 1.574999418199999890e-01 3.482632333400000144e-04 1.107386296699999986e-10 5.096222200600000014e-04 3.579111196899999899e-08 1.268638609099999955e-08 5.518694787600000057e-06 3.533404897600000107e-09 1.000000000000000038e-25 3.359936477800000047e-06 6.006068020600000246e-08 1.082865711200000057e-07 1.150233321299999916e-09 6.953512774499999807e-08 4.360867747300000262e-07 4.048291799499999865e-10 2.605730358499999784e-10 5.313934026500000113e-05 1.000000000000000038e-25 3.786460116899999860e-06 6.459735008200000173e-05
2.837082045838887900e-01 2.546931654377233372e+03 5.144549659000000053e-02 7.893463990400000352e-01 1.580495710500000039e-01 3.503899770600000141e-04 1.812727222999999959e-10 5.113993777000000202e-04 3.589649079600000295e-08 1.623425404899999893e-08 6.335384325500000308e-06 4.496571122000000235e-09 1.000000000000000038e-25 3.407789374800000175e-06 6.750029426000000240e-08 1.089216236000000066e-07 1.159872222299999900e-09 7.839778222499999714e-08 3.942241977199999984e-07 4.098699152299999846e-10 3.797504890200000107e-10 5.331604935800000303e-05 1.000000000000000038e-25 3.799205532799999891e-06 6.481861942699999662e-05
3.571674682851557203e-01 2.545137833073849833e+03 4.565426782100000247e-02 7.946643103599999591e-01 1.585195338100000018e-01 3.522052548199999735e-04 2.946234919799999997e-10 5.129184285599999987e-04 3.597520460799999978e-08 2.071419956000000081e-08 7.175716099800000410e-06 5.714714346900000187e-09 1.000000000000000038e-25 3.448017427199999796e-06 7.514441556499999764e-08 1.093860764199999985e-07 1.166239477900000035e-09 8.838686499800000558e-08 3.578281614799999870e-07 4.174229734600000195e-10 5.485222005999999679e-10 5.346471036199999832e-05 1.000000000000000038e-25 3.809982487200000198e-06 6.500662966199999716e-05
4.496472020903694577e-01 2.544223590094216888e+03 4.065170626200000081e-02 7.992580022499999881e-01 1.589255131500000029e-01 3.537735990699999761e-04 4.757184724999999548e-10 5.142300185100000254e-04 3.603389128599999827e-08 2.635601194499999849e-08 8.031484704600000540e-06 7.250887007200000336e-09 1.000000000000000038e-25 3.482188735400000078e-06 8.295051136200000346e-08 1.097220396799999995e-07 1.170162562800000014e-09 9.961024365799999359e-08 3.257571123899999946e-07 4.268158674400000164e-10 7.862788722700000426e-10 5.359051618799999777e-05 1.000000000000000038e-25 3.819162661699999647e-06 6.516776404899999329e-05
5.660722890537130958e-01 2.543856171246276062e+03 3.626377424800000110e-02 8.032872914399999953e-01 1.592816283000000055e-01 3.551512918999999956e-04 7.654723181399999580e-10 5.153796853500000044e-04 3.607884628199999795e-08 3.348490044299999790e-08 8.900335438900000622e-06 9.193648947899999425e-09 1.000000000000000038e-25 3.511678104099999824e-06 9.092882488999999379e-08 1.099700089200000055e-07 1.172470411000000099e-09 1.122476571700000024e-07 2.969716424300000003e-07 4.374090563399999919e-10 1.122045887899999935e-09 5.369805841699999693e-05 1.000000000000000038e-25 3.827075411699999904e-06 6.530773087699999740e-05
7.126427896022120567e-01 2.543764235134095088e+03 3.237979458700000063e-02 8.068538120899999555e-01 1.595968576500000069e-01 3.563734415399999814e-04 1.227836845700000020e-09 5.163962926000000226e-04 3.611563017599999825e-08 4.247571777400000143e-08 9.776104496399999969e-06 1.164395756399999922e-08 1.000000000000000038e-25 3.537379763899999792e-06 9.905443740799999978e-08 1.101667314599999959e-07 1.173962989499999955e-09 1.264231071799999914e-07 2.708224899400000163e-07 4.484486154800000057e-10 1.595633024899999998e-09 5.379024795999999737e-05 1.000000000000000038e-25 3.833927945199999603e-06 6.543015877900000045e-05
8.971641173621081045e-01 2.543784156713415541e+03 2.891635309400000103e-02 8.100341623800000335e-01 1.598779680899999889e-01 3.574658508700000073e-04 1.966755346699999865e-09 5.173014614900000360e-04 3.614704356999999885e-08 5.383882943599999720e-08 1.065378650300000024e-05 1.473993060399999995e-08 1.000000000000000038e-25 3.559946579799999837e-06 1.072991645199999977e-07 1.103308677100000011e-07 1.175023599100000043e-09 1.423462140000000049e-07 2.468504288299999958e-07 4.595729291700000141e-10 2.264828348099999857e-09 5.386916246199999789e-05 1.000000000000000038e-25 3.839870999300000233e-06 6.553772414700000657e-05
1.129462705897041452e+00 2.543848647741608147e+03 2.583025660399999868e-02 8.128680061199999862e-01 1.601284627700000074e-01 3.584415025700000263e-04 3.142548952500000110e-09 5.181061696899999557e-04 3.617443375000000198e-08 6.814810759600000310e-08 1.152272885699999977e-05 1.863695652700000015e-08 1.000000000000000038e-25 3.579741371300000060e-06 1.155715006599999962e-07 1.104718104699999978e-07 1.175843471900000051e-09 1.601650278300000119e-07 2.248697749300000117e-07 4.705118025399999494e-10 3.206097245599999958e-09 5.393583922299999663e-05 1.000000000000000038e-25 3.844980467600000033e-06 6.563179277899999493e-05
