# P      T      H      H2       He       H2O       CH4       CO       CO2       NH3       H2S       HCN       C2H2       Na       K       TiO       VO       FeH      e      Hm      PH3      FeI      FeII      CaI      MgI
7.126427896022295054e-04 3.147572697230325502e+03 9.004344116700000455e-01 9.731469037099999692e-03 8.914879852300000573e-02 1.160936976600000057e-07 1.000000000000000038e-25 2.884485778399999839e-04 4.474237181000000149e-10 2.479658415900000082e-14 2.341428668499999977e-11 1.897235991399999844e-11 1.000000000000000038e-25 4.820058895500000219e-09 1.671254776500000136e-11 1.081030960600000084e-09 5.944103826799999815e-12 3.447479805699999970e-10 3.618752029800000096e-06 5.056714312000000090e-11 1.000000000000000038e-25 2.867768862599999992e-05 1.000000000000000038e-25 2.145253777299999971e-06 3.658273692000000053e-05
8.971641173621299880e-04 3.136993174810761957e+03 8.969852316799999947e-01 1.290165450900000038e-02 8.942913472400000618e-02 2.038140311099999944e-07 1.000000000000000038e-25 2.893653182200000250e-04 5.959061842200000394e-10 4.846173837299999736e-14 4.076506907100000292e-11 2.103966705399999913e-11 1.000000000000000038e-25 6.000387467599999866e-09 2.060778844099999876e-11 1.464031540500000069e-09 8.025621985000000304e-12 4.491195358100000120e-10 3.319956590899999879e-06 5.923073940999999864e-11 1.000000000000000038e-25 2.907674680499999922e-05 1.000000000000000038e-25 2.151999600000000137e-06 3.669770845399999802e-05
1.129462705897069227e-03 3.127457868135090393e+03 8.925653142099999604e-01 1.696318737399999874e-02 8.978820432900000426e-02 3.518930340000000041e-07 1.000000000000000038e-25 2.905336335799999794e-04 7.875216250900000288e-10 9.332124982800000174e-14 7.013366855699999731e-11 2.341190944699999872e-11 1.000000000000000038e-25 7.513831539099999917e-09 2.558875781099999890e-11 1.960958301700000186e-09 1.073768153199999979e-11 5.820076231700000072e-10 3.084145521699999989e-06 7.001718630000000196e-11 1.000000000000000038e-25 2.944098094799999977e-05 1.000000000000000038e-25 2.160639968700000144e-06 3.684497099000000130e-05
1.421909302127621162e-03 3.117640505409531215e+03 8.867596460500000166e-01 2.229721154599999949e-02 9.025968533900000090e-02 6.078602286599999973e-07 1.000000000000000038e-25 2.920637903100000181e-04 1.042927356600000094e-09 1.797661655699999950e-13 1.210127105400000003e-10 2.607324296099999942e-11 1.000000000000000038e-25 9.540303009900000684e-09 3.221356724800000053e-11 2.628785872200000146e-09 1.440175782599999934e-11 7.541019152499999979e-10 2.892586990199999808e-06 8.355462319499999520e-11 1.000000000000000038e-25 2.980113188299999888e-05 1.000000000000000038e-25 2.171985244899999997e-06 3.703833815800000134e-05
1.790077753714970805e-03 3.105840841457616079e+03 8.789221228500000427e-01 2.949705549500000051e-02 9.089600291600000159e-02 1.066275966599999938e-06 1.000000000000000038e-25 2.941260813200000188e-04 1.396799815400000016e-09 3.499770952199999913e-13 2.119669580299999871e-10 2.891082959200000114e-11 1.000000000000000038e-25 1.239600230400000030e-08 4.143268470299999809e-11 3.567787546899999813e-09 1.958584669700000041e-11 9.795394750900000927e-10 2.734761176899999866e-06 1.005658853100000007e-10 1.000000000000000038e-25 3.018638018399999963e-05 1.000000000000000038e-25 2.187296861400000034e-06 3.729931493999999920e-05
2.253574373239196002e-03 3.089496613176415394e+03 8.677273896399999575e-01 3.977980838399999830e-02 9.180470120399999989e-02 1.953107768299999800e-06 1.000000000000000038e-25 2.970688467399999972e-04 1.924130306100000151e-09 7.044570747100000264e-13 3.863489633800000184e-10 3.173332458700000017e-11 1.000000000000000038e-25 1.679894876300000007e-08 5.536639213100000217e-11 4.999868871400000037e-09 2.756177890299999898e-11 1.284425859899999905e-09 2.603600898000000022e-06 1.224163350800000101e-10 1.000000000000000038e-25 3.064200706600000242e-05 1.000000000000000038e-25 2.209162467100000147e-06 3.767201831899999784e-05
2.837082045838934530e-03 3.064910483130898683e+03 8.505677383499999911e-01 5.554001423200000120e-02 9.319737678099999922e-02 3.866592251899999945e-06 1.000000000000000038e-25 3.015768068100000083e-04 2.787403729900000048e-09 1.504952137199999996e-12 7.562271276499999581e-10 3.417960436900000058e-11 1.000000000000000038e-25 2.446114101899999960e-08 7.894161605299999826e-11 7.415156471699999731e-09 4.124235827300000308e-11 1.712938358800000002e-09 2.499973983999999852e-06 1.513486228399999916e-10 1.000000000000000038e-25 3.124203946399999667e-05 1.000000000000000038e-25 2.242673173400000006e-06 3.824325495500000298e-05
3.571674682851615906e-03 3.024638143052013220e+03 8.208674275499999728e-01 8.281577742300000322e-02 9.560766796099999520e-02 8.856235183599999442e-06 1.000000000000000038e-25 3.093764038800000146e-04 4.439840247299999681e-09 3.607332334499999969e-12 1.700739696299999995e-09 3.567056657099999971e-11 1.000000000000000038e-25 4.086301401799999725e-08 1.274960723100000030e-10 1.217687519199999917e-08 6.931708990599999636e-11 2.362930442699999951e-09 2.432134362700000206e-06 1.920960894100000050e-10 1.000000000000000038e-25 3.216595321300000213e-05 1.000000000000000038e-25 2.300667951700000044e-06 3.923195709399999851e-05
4.496472020903767922e-03 2.948976298328711891e+03 7.568420858200000101e-01 1.416099656600000034e-01 1.008038393499999935e-01 2.713283363099999851e-05 1.000000000000000038e-25 3.261879621099999854e-04 8.567533187599999589e-09 1.104463921500000036e-11 5.217598534700000248e-09 3.556852511300000090e-11 1.000000000000000038e-25 9.330634452499999958e-08 2.747145766500000042e-10 2.409065982999999906e-08 1.482404903599999968e-10 3.507860886700000125e-09 2.422388410200000126e-06 2.547818293299999965e-10 1.000000000000000038e-25 3.400439770000000231e-05 1.000000000000000038e-25 2.425685911300000172e-06 4.136361375299999838e-05
5.660722890537223800e-03 2.837960439126781239e+03 6.306225543000000267e-01 2.575105797700000254e-01 1.110493869499999953e-01 8.761935442099999722e-05 1.000000000000000038e-25 3.593337544799999977e-04 1.734139807900000092e-08 3.903507924899999971e-11 2.092253751400000006e-08 3.935321603599999918e-11 1.000000000000000038e-25 2.917422810199999894e-07 8.196570944599999783e-10 4.717549614499999999e-08 3.503064884499999972e-10 5.466977924300000305e-09 2.437437232799999866e-06 3.324876289000000177e-10 3.075768301100000301e-14 3.750020831699999927e-05 1.000000000000000038e-25 2.672154447000000047e-06 4.556693911600000245e-05
