# P      T      H      H2       He       H2O       CH4       CO       CO2       NH3       H2S       HCN       C2H2       Na       K       TiO       VO       FeH      e      Hm      PH3      FeI      FeII      CaI      MgI
3.571674682851644746e-04 3.593811595878091794e+03 9.103688863000000131e-01 5.594330222800000243e-04 8.833339757800000303e-02 3.302994718499999901e-10 1.000000000000000038e-25 2.755523259699999960e-04 1.933593641400000081e-11 1.000000000000000038e-25 1.550753976399999959e-13 2.381940287200000020e-11 1.000000000000000038e-25 8.003400591199999840e-10 4.022701145099999824e-12 2.220379350800000040e-11 1.586220716899999949e-13 3.585359842300000301e-11 1.764379796599999914e-05 6.350912185000000420e-11 1.000000000000000038e-25 1.436472220700000049e-05 1.000000000000000038e-25 2.125632352600000094e-06 3.624830845000000067e-05
4.496472020903805218e-04 3.581562103227859097e+03 9.101760676000000272e-01 7.420595082299999597e-04 8.835011699200000235e-02 5.773151512899999864e-10 1.000000000000000038e-25 2.785175766999999731e-04 2.580548168499999905e-11 1.000000000000000038e-25 2.682507451800000134e-13 2.913174313099999760e-11 1.000000000000000038e-25 9.729086261499999232e-10 4.846269354500000399e-12 2.989816795500000191e-11 2.121479267599999981e-13 5.151753795499999888e-11 1.596278213100000122e-05 7.353603094100000047e-11 1.000000000000000038e-25 1.605080016300000040e-05 1.000000000000000038e-25 2.126034682899999906e-06 3.625515314800000302e-05
5.660722890537269554e-04 3.568753818182120995e+03 9.099145399700000469e-01 9.872605425200000652e-04 8.837230907300000493e-02 1.018479481799999961e-09 1.000000000000000038e-25 2.807430651099999844e-04 3.456596774700000040e-11 1.000000000000000038e-25 4.664712022799999848e-13 3.503625149899999714e-11 1.000000000000000038e-25 1.177886189200000065e-09 5.812066465699999767e-12 4.055977790599999766e-11 2.857658912499999840e-13 7.312784662300000382e-11 1.432837576600000029e-05 8.457272254700000473e-11 1.000000000000000038e-25 1.769240993800000133e-05 1.000000000000000038e-25 2.126568705399999852e-06 3.626423891599999760e-05
7.126427896022295054e-04 3.555118201521319861e+03 9.095592610399999556e-01 1.318127598900000006e-03 8.840202367299999919e-02 1.814438968100000000e-09 1.000000000000000038e-25 2.824133700999999848e-04 4.650443296299999885e-11 1.000000000000000038e-25 8.160437077099999771e-13 4.146463956600000217e-11 1.000000000000000038e-25 1.421987596499999920e-09 6.945869003499999885e-12 5.546015630799999785e-11 3.878101134199999857e-13 1.026789958300000021e-10 1.276445681500000008e-05 9.661773140099999726e-11 1.000000000000000038e-25 1.926635416300000143e-05 1.000000000000000038e-25 2.127283746799999812e-06 3.627640557299999859e-05
8.971641173621299880e-04 3.540858923997041074e+03 9.090767171700000482e-01 1.765471373399999950e-03 8.844198621399999849e-02 3.259901559099999994e-09 1.000000000000000038e-25 2.836701852699999977e-04 6.281243727599999646e-11 1.000000000000000038e-25 1.435644587199999961e-12 4.837262262300000110e-11 1.000000000000000038e-25 1.713226909900000042e-09 8.279786579699999694e-12 7.633918500299999619e-11 5.296185697499999691e-13 1.427499457199999888e-10 1.130003319500000047e-05 1.098036561900000024e-10 1.000000000000000038e-25 2.074456848900000161e-05 1.000000000000000038e-25 2.128245390100000202e-06 3.629276970699999783e-05
1.129462705897069227e-03 3.526361671402018146e+03 9.084267367799999660e-01 2.366182675600000083e-03 8.849545565899999411e-02 5.873222939999999976e-09 1.000000000000000038e-25 2.846314729099999846e-04 8.493651257099999388e-11 1.000000000000000038e-25 2.528886847300000026e-12 5.570894713699999920e-11 1.000000000000000038e-25 2.059382722099999915e-09 9.844887363500000130e-12 1.053744357600000032e-10 7.256464058500000009e-13 1.963180201000000045e-10 9.965878491700000481e-06 1.242842225799999982e-10 1.000000000000000038e-25 2.209742486699999922e-05 1.000000000000000038e-25 2.129532057199999972e-06 3.631466658799999928e-05
1.421909302127621162e-03 3.511473029585333279e+03 9.075445316400000406e-01 3.179837643399999973e-03 8.856770336600000570e-02 1.065010449600000069e-08 1.000000000000000038e-25 2.854159198999999957e-04 1.152256388600000000e-10 1.000000000000000038e-25 4.478253007899999691e-12 6.350458156900000635e-11 1.000000000000000038e-25 2.476360581700000105e-09 1.170586573099999944e-11 1.461461711100000034e-10 9.981903895600000480e-13 2.680278465599999965e-10 8.758341836800000806e-06 1.403688920299999886e-10 1.000000000000000038e-25 2.333043850000000145e-05 1.000000000000000038e-25 2.131270594399999964e-06 3.634425609600000029e-05
1.790077753714970805e-03 3.495877257194249069e+03 9.063459166399999711e-01 4.283805388999999651e-03 8.866557049300000104e-02 1.942402262499999845e-08 1.000000000000000038e-25 2.861152293899999768e-04 1.568123384199999914e-10 1.282928796200000007e-14 7.966680813000000592e-12 7.166670057199999918e-11 1.000000000000000038e-25 2.982587455299999870e-09 1.393287224699999956e-11 2.036912494300000060e-10 1.379486092800000008e-12 3.633858101199999927e-10 7.677007753800000597e-06 1.581535014000000030e-10 1.000000000000000038e-25 2.444646266399999973e-05 1.000000000000000038e-25 2.133625622000000188e-06 3.638434190100000020e-05
2.253574373239196002e-03 3.479849317281935328e+03 9.047169740199999532e-01 5.782743149099999619e-03 8.879830725199999719e-02 3.558595523999999681e-08 1.000000000000000038e-25 2.868069177499999833e-04 2.139552210899999949e-10 2.649294079099999951e-14 1.423504813200000073e-11 8.027236313700000371e-11 1.000000000000000038e-25 3.603581117399999802e-09 1.662908663699999987e-11 2.849316665999999913e-10 1.913297310600000060e-12 4.898701282300000058e-10 6.724127800200000327e-06 1.781726405100000056e-10 1.000000000000000038e-25 2.544655310100000131e-05 1.000000000000000038e-25 2.136819727900000149e-06 3.643871471799999917e-05
2.837082045838934530e-03 3.464303666753302878e+03 9.025439377499999694e-01 7.781124158900000302e-03 8.897514313800000685e-02 6.476660534399999510e-08 1.000000000000000038e-25 2.875535257800000124e-04 2.909736213599999830e-10 5.408010338299999887e-14 2.532498094200000100e-11 8.950015251999999482e-11 1.000000000000000038e-25 4.362059844999999754e-09 1.989101165799999916e-11 3.970245695899999977e-10 2.644841630399999825e-12 6.551263311400000332e-10 5.912227051199999611e-06 2.011790235899999959e-10 1.000000000000000038e-25 2.632149056700000051e-05 1.000000000000000038e-25 2.141074997800000135e-06 3.651115653599999939e-05
3.571674682851615906e-03 3.449959246539008745e+03 8.996891094600000249e-01 1.040543487300000028e-02 8.920725647499999633e-02 1.163490238200000057e-07 1.000000000000000038e-25 2.884192064400000139e-04 3.931051840299999914e-10 1.087714617799999987e-13 4.466099573799999917e-11 9.971247695399999411e-11 1.000000000000000038e-25 5.290107727000000034e-09 2.385984066599999850e-11 5.484146269200000397e-10 3.628303256399999854e-12 8.692824828900000108e-10 5.235887382299999900e-06 2.283296326599999878e-10 1.000000000000000038e-25 2.708069212600000105e-05 1.000000000000000038e-25 2.146660406200000014e-06 3.660624713600000018e-05
4.496472020903767922e-03 3.436592121703479279e+03 8.959652964900000072e-01 1.382765496900000002e-02 8.950984956599999931e-02 2.062787189100000000e-07 1.000000000000000038e-25 2.894747415500000215e-04 5.277026329500000456e-10 2.156865776499999964e-13 7.807492799400000309e-11 1.111004017499999972e-10 1.000000000000000038e-25 6.437484583999999890e-09 2.874076085600000031e-11 7.512533148500000479e-10 4.941544498700000180e-12 1.145467427000000073e-09 4.674164498599999850e-06 2.605504151100000110e-10 1.000000000000000038e-25 2.775053853999999930e-05 1.000000000000000038e-25 2.153941747900000208e-06 3.673021580999999983e-05
5.660722890537223800e-03 3.423462387817881790e+03 8.910748890199999828e-01 1.832117920299999869e-02 8.990708694099999732e-02 3.634682216299999884e-07 1.000000000000000038e-25 2.908125525700000036e-04 7.067765425500000360e-10 4.247638356000000032e-13 1.361713713300000119e-10 1.238307917600000000e-10 1.000000000000000038e-25 7.892545732599999281e-09 3.488882273699999954e-11 1.025774285000000027e-09 6.714044464600000021e-12 1.503674556899999915e-09 4.202279313600000244e-06 2.990616579699999814e-10 1.000000000000000038e-25 2.836444818100000088e-05 1.000000000000000038e-25 2.163500457999999878e-06 3.689296505000000073e-05
7.126427896022236724e-03 3.409649846391783285e+03 8.845994228800000414e-01 2.427035915299999985e-02 9.043293521499999599e-02 6.403729178300000176e-07 1.000000000000000038e-25 2.925509317200000172e-04 9.481276279100000747e-10 8.349649563600000187e-13 2.382110662500000167e-10 1.379045301900000015e-10 1.000000000000000038e-25 9.792970598100000182e-09 4.284299439800000077e-11 1.403187632100000003e-09 9.144875383600000799e-12 1.970061420599999837e-09 3.802649639099999851e-06 3.451698443999999833e-10 1.000000000000000038e-25 2.895213985999999865e-05 1.000000000000000038e-25 2.176153803100000120e-06 3.710841601099999922e-05
8.971641173621227455e-03 3.393165221196201855e+03 8.757363433200000546e-01 3.241230838599999664e-02 9.115253570100000091e-02 1.148167208700000019e-06 1.000000000000000038e-25 2.949063763900000037e-04 1.287307286499999993e-09 1.663312272200000098e-12 4.245859476399999770e-10 1.530063843599999919e-10 1.000000000000000038e-25 1.242798932699999947e-08 5.370368101300000100e-11 1.948646760500000000e-09 1.264616525900000063e-11 2.589046814100000038e-09 3.455232561100000104e-06 4.006593131799999815e-10 1.000000000000000038e-25 2.955691698600000029e-05 1.000000000000000038e-25 2.193469122400000144e-06 3.740327153499999790e-05
1.129462705897060076e-02 3.370064461170005416e+03 8.628109713399999547e-01 4.428507675400000093e-02 9.220180987699999609e-02 2.162156091400000180e-06 1.000000000000000038e-25 2.983222067400000187e-04 1.803038295100000102e-09 3.443043897500000148e-12 7.930112770299999964e-10 1.678851197200000107e-10 1.000000000000000038e-25 1.647804726599999880e-08 6.997836411899999884e-11 2.815326225100000007e-09 1.817916277200000115e-11 3.438134724399999841e-09 3.142859765199999793e-06 4.678052414699999889e-10 1.000000000000000038e-25 3.024442532499999907e-05 1.000000000000000038e-25 2.218716696999999934e-06 3.783326115000000322e-05
1.421909302127609409e-02 3.334453262971144341e+03 8.420709046600000081e-01 6.333461940600000617e-02 9.388528340700000308e-02 4.492390192899999998e-06 1.000000000000000038e-25 3.037851268999999950e-04 2.686792328300000141e-09 7.717299499300000383e-12 1.626768506500000035e-09 1.806172061099999982e-10 1.000000000000000038e-25 2.380151516599999952e-08 9.839991864400000085e-11 4.394203988899999685e-09 2.821489269099999937e-11 4.672490793099999827e-09 2.863191866100000177e-06 5.531053419200000312e-10 1.000000000000000038e-25 3.112530066300000120e-05 1.000000000000000038e-25 2.259223102499999796e-06 3.852325754099999761e-05
1.790077753714956060e-02 3.276845003267505490e+03 8.048188177899999740e-01 9.754723371000000032e-02 9.690878638199999784e-02 1.096479161100000063e-05 1.000000000000000038e-25 3.135786980499999767e-04 4.448933563600000039e-09 1.969853825500000145e-11 3.919301525199999834e-09 1.883325502299999952e-10 1.000000000000000038e-25 4.052631534200000095e-08 1.605065359000000037e-10 7.794256480500000449e-09 4.996923701600000144e-11 6.596420275400000081e-09 2.642701233199999983e-06 6.718491520500000051e-10 1.000000000000000038e-25 3.242230831299999701e-05 1.000000000000000038e-25 2.331968176600000067e-06 3.976273280199999898e-05
2.253574373239176920e-02 3.195351706790961998e+03 7.379670703899999795e-01 1.589388012100000080e-01 1.023346913200000041e-01 3.011563465600000048e-05 1.000000000000000038e-25 3.311390539999999895e-04 8.065916636500000431e-09 5.610364336099999980e-11 1.112636960400000079e-08 1.959664797899999938e-10 1.000000000000000038e-25 8.618477463800000047e-08 3.229587150199999898e-10 1.524086390599999949e-08 9.988801033400000091e-11 9.642642630000000454e-09 2.543534759599999882e-06 8.511877614400000408e-10 2.461009576300000061e-14 3.443811458600000170e-05 1.000000000000000038e-25 2.462500129699999965e-06 4.198740861099999885e-05
2.837082045838910938e-02 3.111153591961809980e+03 6.450549010199999600e-01 2.442570094700000083e-01 1.098764068099999935e-01 7.062081298199999633e-05 3.198711203099999997e-14 3.555403717800000160e-04 1.348660287200000020e-08 1.476385518200000036e-10 3.074550804699999691e-08 2.233954021400000026e-10 1.000000000000000038e-25 1.969616701900000063e-07 7.105851233999999689e-10 2.670897401599999854e-08 1.853018273700000050e-10 1.381634137199999987e-08 2.537695100100000160e-06 1.075653557200000079e-09 9.788376009399999654e-14 3.706061866100000037e-05 1.000000000000000038e-25 2.643898098599999904e-06 4.507971105999999706e-05
3.571674682851586069e-02 3.046661409367983651e+03 5.527412177499999579e-01 3.290236977000000063e-01 1.173697762800000044e-01 1.201466093499999944e-04 9.159338864500000215e-14 3.797841366299999923e-04 1.850092744600000162e-08 3.140756495199999883e-10 6.925836749299999419e-08 2.854322652699999969e-10 1.000000000000000038e-25 3.846804964499999912e-07 1.394997725800000016e-09 3.751577036300000226e-08 2.759766017600000104e-10 1.856956843699999882e-08 2.506617812399999966e-06 1.282062962499999927e-09 2.986285839199999756e-13 3.961312355900000154e-05 1.000000000000000038e-25 2.824090946499999918e-06 4.815188488799999910e-05
4.496472020903731492e-02 3.001561333722594554e+03 4.745039446900000124e-01 4.008647468200000064e-01 1.237201094300000026e-01 1.636410854300000025e-04 2.287339459300000019e-13 4.003300689799999998e-04 2.207030886600000085e-08 5.635140402200000127e-10 1.294859849699999963e-07 3.838248119700000055e-10 1.000000000000000038e-25 6.232182007500000028e-07 2.358085991900000155e-09 4.560925516799999880e-08 3.493781546999999845e-10 2.363467023199999846e-08 2.413066501499999903e-06 1.445312111000000084e-09 7.201499340999999870e-13 4.176269437200000030e-05 1.000000000000000038e-25 2.976759040399999974e-06 5.075485414799999845e-05
5.660722890537177310e-02 2.967808123721360062e+03 4.085801273199999861e-01 4.613994074100000176e-01 1.290704950799999862e-01 1.989239899199999955e-04 5.201521331799999574e-13 4.176411202500000157e-04 2.454930253000000031e-08 9.169719243400000153e-10 2.163029411599999965e-07 5.229745504899999854e-10 1.000000000000000038e-25 8.904476201999999688e-07 3.606268682199999863e-09 5.173032967299999916e-08 4.068510632000000153e-10 2.910896742599999957e-08 2.271242082899999965e-06 1.568333175100000015e-09 1.512306119699999996e-12 4.356895101299999916e-05 1.000000000000000038e-25 3.105350866799999975e-06 5.294727719499999911e-05
7.126427896022177744e-02 2.942712757996190703e+03 3.541287656300000086e-01 5.113998092999999523e-01 1.334894093700000062e-01 2.263738589199999936e-04 1.093671986500000092e-12 4.319386164399999944e-04 2.625847734600000113e-08 1.395199256299999936e-09 3.323521513000000139e-07 7.098018417399999543e-10 1.000000000000000038e-25 1.159170945600000033e-06 5.104215072499999690e-09 5.634432338199999931e-08 4.506488922299999954e-10 3.503522935800000305e-08 2.106967410499999791e-06 1.662704785399999907e-09 2.872780204300000184e-12 4.505802720199999893e-05 1.000000000000000038e-25 3.211517434600000033e-06 5.475721387999999849e-05
8.971641173621153209e-02 2.925222562507698058e+03 3.099798430599999821e-01 5.519401349000000456e-01 1.370720164700000021e-01 2.473120782400000024e-04 2.152470968299999984e-12 4.435302795699999938e-04 2.743477595599999862e-08 2.021961602699999833e-09 4.775366599600000145e-07 9.541834050800000254e-10 1.000000000000000038e-25 1.407800729200000034e-06 6.788407928599999929e-09 5.972647930499999960e-08 4.826508575599999877e-10 4.149600881799999868e-08 1.943098734599999959e-06 1.746076184299999954e-09 5.044522706700000131e-12 4.626307677800000121e-05 1.000000000000000038e-25 3.297550607199999794e-06 5.622364223799999829e-05
1.129462705897050778e-01 2.913949687565792374e+03 2.742325536399999875e-01 5.847656767500000186e-01 1.399727127200000032e-01 2.633745792900000051e-04 4.014082073300000239e-12 4.529155491599999952e-04 2.825522662800000086e-08 2.827727860500000173e-09 6.508792804200000141e-07 1.268642218899999959e-09 1.000000000000000038e-25 1.627685207899999945e-06 8.607393707500000634e-09 6.214488628000000373e-08 5.051887527000000352e-10 4.858909103699999899e-08 1.791623654199999903e-06 1.830720253899999981e-09 8.333922161900000556e-12 4.723663608700000033e-05 1.000000000000000038e-25 3.367165645399999795e-06 5.740984454399999942e-05
1.421909302127597752e-01 2.907381171703360451e+03 2.446647932500000122e-01 6.119168306900000243e-01 1.423718980199999984e-01 2.760737778500000120e-04 7.215732218999999850e-12 4.606780457999999786e-04 2.884568894800000132e-08 3.864256294900000264e-09 8.540879395199999667e-07 1.673838648500000051e-09 1.000000000000000038e-25 1.820936619299999975e-06 1.055483294799999944e-08 6.385480779999999998e-08 5.206764668700000507e-10 5.650443379900000174e-08 1.654616088400000006e-06 1.923663041099999927e-09 1.320415769299999986e-11 4.803968676200000276e-05 1.000000000000000038e-25 3.424700119499999859e-06 5.838972694999999905e-05
1.790077753714941489e-01 2.903969070529829878e+03 2.196597627999999913e-01 6.348782066699999449e-01 1.444008123599999915e-01 2.864309855799999980e-04 1.260711722799999962e-11 4.672423517999999758e-04 2.928676621699999862e-08 5.190726627400000113e-09 1.089297682499999898e-06 2.192244700799999995e-09 1.000000000000000038e-25 1.991973372700000010e-06 1.263988708200000039e-08 6.507430637500000385e-08 5.312784228199999933e-10 6.534780301100000394e-08 1.530749736699999900e-06 2.024313564200000203e-09 2.028966656100000121e-11 4.871657262500000138e-05 1.000000000000000038e-25 3.473309186899999959e-06 5.921708228900000138e-05
2.253574373239158879e-01 2.902426219704486357e+03 1.978168617299999876e-01 6.549359110900000447e-01 1.461731284099999917e-01 2.952236171999999864e-04 2.164948218999999952e-11 4.729762095399999951e-04 2.963428651099999953e-08 6.898698102299999665e-09 1.362632630500000033e-06 2.858116039799999918e-09 1.000000000000000038e-25 2.147081079299999829e-06 1.491118548100000036e-08 6.598410029900000580e-08 5.388114740100000283e-10 7.530884726699999560e-08 1.416415023699999964e-06 2.130336529800000092e-09 3.060767088299999841e-11 4.930556757899999705e-05 1.000000000000000038e-25 3.515722545900000041e-06 5.993844989900000013e-05
2.837082045838887900e-01 2.901840623715033416e+03 1.783664291400000046e-01 6.727966894300000389e-01 1.477513114000000016e-01 3.028791604700000113e-04 3.669453714200000191e-11 4.780816733200000078e-04 2.992047424999999905e-08 9.093780013600000295e-09 1.679419868600000060e-06 3.710261745700000130e-09 1.000000000000000038e-25 2.289834273100000074e-06 1.740985785000000024e-08 6.670472521999999554e-08 5.445099355799999526e-10 8.650858733400000150e-08 1.309499323099999968e-06 2.237717189500000025e-09 4.558832127999999872e-11 4.982768420699999897e-05 1.000000000000000038e-25 3.553439034600000100e-06 6.057939865099999833e-05
3.571674682851557203e-01 2.901667959015144334e+03 1.607678118099999942e-01 6.889570008800000034e-01 1.491792383899999963e-01 3.096819848100000063e-04 6.171261607800000131e-11 4.827006369200000004e-04 3.016511550400000180e-08 1.192389827600000016e-08 2.046518669699999966e-06 4.803422451899999848e-09 1.000000000000000038e-25 2.422849470900000038e-06 2.018789098000000050e-08 6.731024181800000553e-08 5.491282913100000195e-10 9.914492395500000585e-08 1.208394147799999952e-06 2.344158534099999873e-09 6.740641778300000034e-11 5.029756400500000080e-05 1.000000000000000038e-25 3.587508769299999908e-06 6.115782192299999492e-05
4.496472020903694577e-01 2.901644495167789501e+03 1.448010205899999958e-01 7.036188501300000286e-01 1.504747647099999863e-01 3.157638342599999957e-04 1.030349969000000042e-10 4.868907875200000263e-04 3.037831912500000200e-08 1.555782660400000099e-08 2.467739234999999813e-06 6.199814028299999787e-09 1.000000000000000038e-25 2.546702045700000112e-06 2.327523571600000139e-08 6.783888997200000329e-08 5.530655464499999893e-10 1.133533659800000038e-07 1.112925199000000002e-06 2.447690404800000029e-09 9.905443483800000281e-11 5.072111144900000334e-05 1.000000000000000038e-25 3.618357455200000032e-06 6.168097014899999952e-05
5.660722890537130958e-01 2.901668125046983732e+03 1.302744092700000023e-01 7.169582161999999981e-01 1.516534439699999959e-01 3.212303404799999739e-04 1.711914956099999961e-10 4.907023326499999720e-04 3.056638866199999800e-08 2.022739921800000064e-08 2.947287967799999967e-06 7.985685487900000520e-09 1.000000000000000038e-25 2.661913737999999945e-06 2.670818840099999900e-08 6.830792567599999948e-08 5.564977248899999609e-10 1.293643653399999979e-07 1.022910085900000071e-06 2.548341010700000004e-09 1.449674241299999932e-10 5.110335506800000108e-05 1.000000000000000038e-25 3.646353796399999917e-06 6.215508880100000433e-05
7.126427896022120567e-01 2.901710147078464615e+03 1.171041029499999969e-01 7.290521159999999723e-01 1.527220839900000071e-01 3.261381204400000009e-04 2.828741372099999917e-10 4.941571591600000179e-04 3.073308030999999696e-08 2.619998858199999999e-08 3.485659088000000178e-06 1.026002900799999941e-08 1.000000000000000038e-25 2.768350119600000068e-06 3.050368191899999710e-08 6.872743534300000349e-08 5.595322958499999592e-10 1.473464955800000108e-07 9.386301989599999960e-07 2.645740486800000016e-09 2.112297167699999898e-10 5.144642915100000304e-05 1.000000000000000038e-25 3.671657461699999984e-06 6.258287108799999519e-05
8.971641173621081045e-01 2.901767856683364244e+03 1.051662973400000062e-01 7.400142330700000270e-01 1.536907314100000033e-01 3.305526258099999743e-04 4.655351466800000092e-10 4.972875767200000009e-04 3.088148875399999713e-08 3.383869119500000120e-08 4.083672507799999617e-06 1.315783891900000055e-08 1.000000000000000038e-25 2.866325246700000182e-06 3.468828787099999744e-08 6.910238933100000197e-08 5.622168137299999577e-10 1.675723508800000112e-07 8.599874243000000508e-07 2.740584546199999954e-09 3.067626189699999965e-10 5.175345756499999937e-05 1.000000000000000038e-25 3.694503968299999955e-06 6.296827484700000146e-05
1.129462705897041452e+00 2.901845812434928121e+03 9.439958504400000616e-02 7.499009546399999504e-01 1.545643691199999892e-01 3.345118827399999758e-04 7.621474996099999841e-10 5.001094683899999548e-04 3.101360339400000071e-08 4.355672835500000186e-08 4.737433569099999717e-06 1.683214725499999866e-08 1.000000000000000038e-25 2.955788690299999997e-06 3.926398132500000115e-08 6.943622890599999993e-08 5.645870169699999580e-10 1.902341099899999919e-07 7.871502189499999673e-07 2.832962712400000009e-09 4.436328387300000162e-10 5.202593372399999847e-05 1.000000000000000038e-25 3.715008758799999973e-06 6.331322787600000639e-05
