# P      T      H      H2       He       H2O       CH4       CO       CO2       NH3       H2S       HCN       C2H2       Na       K       TiO       VO       FeH      e      Hm      PH3      FeI      FeII      CaI      MgI
3.571674682851674833e-05 8.281207913905806208e+02 1.373642525300000006e-09 8.368495524600000346e-01 1.622565166799999903e-01 2.623610180800000258e-04 1.516364603499999924e-08 5.244657357799999706e-04 5.745977390099999923e-07 5.158641039499999888e-10 2.721478222700000158e-05 1.302231286199999972e-12 1.000000000000000038e-25 3.729847893100000118e-06 1.292681731699999977e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.343154459199999950e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.403363986700000047e-06 1.000000000000000038e-25
4.496472020903842217e-05 8.330307013681879198e+02 1.477982891199999961e-09 8.368495374300000123e-01 1.622565191099999971e-01 2.623739869199999777e-04 1.987456275699999910e-08 5.244785591800000353e-04 5.570709246199999682e-07 6.201724051100000301e-10 2.721477638000000017e-05 1.633697354399999942e-12 1.000000000000000038e-25 3.729839634599999860e-06 1.299559532900000109e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.344926154999999755e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.393466608900000070e-06 1.000000000000000038e-25
5.660722890537316039e-05 8.435729617109390119e+02 1.963438809000000128e-09 8.368494768899999992e-01 1.622565174599999993e-01 2.624363587299999756e-04 2.107172436400000110e-08 5.245126193700000395e-04 5.218078365399999916e-07 7.083588338599999489e-10 2.721470572500000169e-05 2.042290662000000171e-12 1.000000000000000038e-25 3.729836841699999861e-06 1.323670442800000128e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.343178794199999816e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.417282463499999887e-06 1.000000000000000038e-25
7.126427896022353330e-05 8.523216857063354155e+02 2.421443258299999819e-09 8.368494343700000337e-01 1.622565175300000051e-01 2.624792911600000054e-04 2.406706037599999884e-08 5.245365932599999710e-04 4.948383156399999680e-07 8.236363539099999713e-10 2.721464955100000015e-05 2.555694640900000134e-12 1.000000000000000038e-25 3.729831820699999964e-06 1.341645606999999946e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.342641764899999593e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.428719303800000138e-06 1.000000000000000038e-25
8.971641173621374690e-05 8.592118967362996500e+02 2.770403066099999846e-09 8.368494026599999636e-01 1.622565186599999876e-01 2.625055595100000256e-04 2.965561351899999973e-08 5.245507702099999831e-04 4.750758378899999933e-07 9.755226495300000860e-10 2.721461637600000125e-05 3.203097233100000113e-12 1.000000000000000038e-25 3.729824250299999947e-06 1.353612347700000044e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.343425096700000451e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.428625184499999958e-06 1.000000000000000038e-25
1.129462705897078389e-04 8.660917744102530378e+02 3.159247370699999828e-09 8.368493739900000339e-01 1.622565209500000105e-01 2.625316232499999873e-04 3.663036057400000298e-08 5.245624721799999708e-04 4.564057157100000258e-07 1.155733405100000003e-09 2.721458210000000100e-05 4.012377790099999765e-12 1.000000000000000038e-25 3.729816167400000029e-06 1.365327096599999982e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.344228868399999571e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.428068327900000117e-06 1.000000000000000038e-25
1.421909302127632546e-04 8.721333009722804945e+02 3.484528266599999935e-09 8.368493498900000382e-01 1.622565249100000051e-01 2.625524679699999800e-04 4.685509217399999740e-08 5.245678178800000343e-04 4.408470818700000135e-07 1.381523474299999930e-09 2.721456031399999842e-05 5.033654803199999906e-12 1.000000000000000038e-25 3.729806389000000048e-06 1.374373951299999882e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.345541260700000375e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.422375675599999862e-06 1.000000000000000038e-25
1.790077753714985496e-04 8.778969802058827554e+02 3.795033478500000259e-09 8.368493237999999890e-01 1.622565300899999896e-01 2.625733789900000221e-04 6.064673394800000046e-08 5.245681499600000344e-04 4.267388437299999998e-07 1.655648209700000052e-09 2.721454317300000072e-05 6.312477501699999894e-12 1.000000000000000038e-25 3.729795510200000015e-06 1.382379944199999914e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.346950397000000387e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.414721712399999797e-06 1.000000000000000038e-25
2.253574373239214108e-04 8.834578300730079263e+02 4.093801804000000413e-09 8.368492940699999716e-01 1.622565370300000087e-01 2.625963199300000044e-04 7.929579945599999815e-08 5.245625243400000312e-04 4.137362437900000231e-07 1.989364640900000046e-09 2.721452992700000074e-05 7.919913110099999778e-12 1.000000000000000038e-25 3.729783462599999807e-06 1.389574321700000123e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.348392392099999907e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.405413761000000134e-06 1.000000000000000038e-25
2.837082045838957515e-04 8.890281322468078997e+02 4.408152104500000020e-09 8.368492575699999492e-01 1.622565459299999957e-01 2.626241151199999973e-04 1.037909354399999947e-07 5.245505064699999831e-04 4.012857426199999813e-07 2.390388962499999932e-09 2.721451718399999972e-05 9.932045153899999371e-12 1.000000000000000038e-25 3.729770500500000147e-06 1.396576216100000088e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.349740437199999556e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.395685720199999797e-06 1.000000000000000038e-25
3.571674682851644746e-04 8.948695969268796944e+02 4.777573225499999939e-09 8.368492111099999908e-01 1.622565569199999891e-01 2.626595342199999905e-04 1.350223665600000113e-07 5.245317757799999826e-04 3.888180457100000223e-07 2.868441184700000077e-09 2.721450107999999975e-05 1.245722281500000044e-11 1.000000000000000038e-25 3.729756874700000208e-06 1.404078942800000103e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.350911678100000387e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.386796178699999956e-06 1.000000000000000038e-25
4.496472020903805218e-04 9.009184074755761458e+02 5.201567757400000324e-09 8.368491483700000177e-01 1.622565697599999968e-01 2.627039429800000019e-04 1.747481052900000015e-07 5.245044069900000423e-04 3.764994822399999995e-07 3.437193205200000180e-09 2.721448221500000046e-05 1.561701204599999920e-11 1.000000000000000038e-25 3.729742519799999984e-06 1.411929654200000076e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.351945508400000372e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.378532953600000205e-06 1.000000000000000038e-25
5.660722890537269554e-04 9.068833224537668229e+02 5.630831658699999677e-09 8.368490746000000202e-01 1.622565878499999947e-01 2.627595250400000253e-04 2.275688909099999893e-07 5.244632143000000236e-04 3.649259625100000092e-07 4.125664197599999656e-09 2.721446630799999940e-05 1.958537635299999850e-11 1.000000000000000038e-25 3.729726872700000007e-06 1.419260963400000050e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.352965156700000369e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.369133038900000136e-06 1.000000000000000038e-25
