# P      T      H      H2       He       H2O       CH4       CO       CO2       NH3       H2S       HCN       C2H2       Na       K       TiO       VO       FeH      e      Hm      PH3      FeI      FeII      CaI      MgI
3.571674682851644746e-04 2.376970045401279094e+03 4.766434430600000050e-01 3.989096523799999794e-01 1.235526209199999947e-01 1.973694783900000046e-04 1.000000000000000038e-25 3.997773680399999835e-04 3.388573098499999952e-08 7.789714822300000786e-12 2.861895091800000163e-08 2.503787546800000078e-12 1.000000000000000038e-25 1.064715004599999974e-06 2.227903362000000097e-09 4.834738097000000058e-08 1.479362486599999901e-09 9.258097365000000060e-10 1.958535827000000017e-06 3.609327251500000314e-11 1.394402479800000060e-14 2.876272433299999914e-05 1.000000000000000038e-25 2.904755973500000136e-06 5.070028151499999717e-05
4.496472020903805218e-04 2.361633692907821569e+03 4.193484564500000178e-01 4.515216189699999827e-01 1.282022367100000004e-01 2.248127914300000014e-04 1.000000000000000038e-25 4.148215519400000025e-04 3.566627402800000207e-08 1.224470375300000057e-11 4.612518247799999808e-08 3.523609862300000096e-12 1.000000000000000038e-25 1.336389742099999950e-06 3.105300850099999809e-09 5.068632699500000063e-08 1.601356858400000063e-09 1.131023006300000086e-09 1.799769038799999993e-06 3.823177013000000312e-11 2.729313036000000094e-14 2.984505210599999877e-05 1.000000000000000038e-25 3.014039315100000139e-06 5.260816604499999672e-05
5.660722890537269554e-04 2.344116352791471400e+03 3.620663552100000238e-01 5.041222214399999624e-01 1.328503725200000096e-01 2.496644191999999895e-04 1.000000000000000038e-25 4.298612875400000259e-04 3.710434281899999722e-08 1.890360200699999886e-11 7.415549682599999809e-08 4.975024381100000252e-12 1.000000000000000038e-25 1.635047561999999964e-06 4.315571760599999801e-09 5.302033929900000309e-08 1.723001888500000074e-09 1.367790147499999974e-09 1.613669058099999963e-06 3.903054542999999713e-11 5.315553183199999809e-14 3.092699485699999828e-05 1.000000000000000038e-25 3.123280610900000024e-06 5.451542788599999704e-05
7.126427896022295054e-04 2.328409932705806568e+03 3.116159625600000149e-01 5.504497794099999508e-01 1.369438472800000028e-01 2.695529631399999886e-04 1.000000000000000038e-25 4.431065628100000161e-04 3.814034629199999776e-08 2.809073797100000049e-11 1.144114767399999954e-07 6.930673757499999899e-12 1.000000000000000038e-25 1.915508847300000148e-06 5.802032445899999912e-09 5.505118238600000088e-08 1.827363585700000074e-09 1.629345247700000007e-09 1.431925234800000021e-06 3.913236957300000022e-11 9.848651006700000359e-14 3.187976823699999998e-05 1.000000000000000038e-25 3.219476121699999818e-06 5.619506728700000050e-05
8.971641173621299880e-04 2.313749268292031047e+03 2.671379887299999978e-01 5.912931944799999506e-01 1.405525408699999923e-01 2.857550208099999948e-04 1.000000000000000038e-25 4.547833366600000072e-04 3.894325468700000319e-08 4.061083898299999941e-11 1.713492211199999937e-07 9.534702360599999964e-12 1.000000000000000038e-25 2.174118532299999969e-06 7.622952095099999883e-09 5.685400691399999676e-08 1.922162995399999844e-09 1.918532540499999800e-09 1.259837969400000061e-06 3.866257232999999969e-11 1.762863688599999996e-13 3.271964260100000249e-05 1.000000000000000038e-25 3.304267454000000169e-06 5.767575865399999943e-05
1.129462705897069227e-03 2.299132985345820998e+03 2.275459930900000094e-01 6.276500252100000177e-01 1.437646989399999908e-01 2.992803379699999892e-04 1.000000000000000038e-25 4.651770577400000050e-04 3.962320482600000316e-08 5.755281744800000054e-11 2.517182769000000084e-07 1.296870753300000072e-11 1.000000000000000038e-25 2.411945193999999978e-06 9.880676540099999248e-09 5.850361192000000232e-08 2.015089116500000021e-09 2.237107161900000062e-09 1.098393244100000067e-06 3.760112255699999805e-11 3.089643795199999973e-13 3.346716309699999980e-05 1.000000000000000038e-25 3.379727494000000011e-06 5.899371423999999811e-05
1.421909302127621162e-03 2.284914659583879256e+03 1.929586645499999920e-01 6.594112158599999551e-01 1.465707535299999864e-01 3.104774060399999921e-04 1.000000000000000038e-25 4.742567324000000165e-04 4.021154105700000250e-08 8.023350250500000267e-11 3.627421030800000215e-07 1.746556677399999965e-11 1.000000000000000038e-25 2.624010507800000055e-06 1.264596990200000018e-08 5.998878132999999468e-08 2.105638874100000024e-09 2.588485657999999830e-09 9.522624315900000144e-07 3.620973066600000092e-11 5.313459201999999737e-13 3.412009824599999773e-05 1.000000000000000038e-25 3.445630079699999932e-06 6.014500571800000160e-05
1.790077753714970805e-03 2.271007104492091457e+03 1.631000057099999956e-01 6.868301665099999509e-01 1.489931394800000086e-01 3.197279089500000213e-04 1.670286306799999902e-14 4.820949288300000238e-04 4.073761990100000197e-08 1.101693462700000009e-10 5.129590793000000147e-07 2.327505753100000159e-11 1.000000000000000038e-25 2.809274415200000132e-06 1.600625323600000124e-08 6.132065604900000219e-08 2.195053769500000159e-09 2.973020555900000039e-09 8.229461445499999685e-07 3.460908948500000211e-11 8.976370165399999850e-13 3.468367037899999902e-05 1.000000000000000038e-25 3.502501486800000192e-06 6.113883960899999729e-05
2.253574373239196002e-03 2.257354624864142352e+03 1.374136100699999974e-01 7.104177907600000008e-01 1.510770255099999904e-01 3.274032959299999967e-04 3.109979101099999741e-14 4.888377897799999665e-04 4.122185768600000066e-08 1.495519165400000064e-10 7.135923465799999999e-07 3.076299416299999993e-11 1.000000000000000038e-25 2.969368758700000165e-06 2.008880315099999986e-08 6.251721789699999943e-08 2.284390615299999959e-09 3.395161501400000035e-09 7.097902881499999968e-07 3.290819412999999955e-11 1.496827703899999957e-12 3.516838982799999852e-05 1.000000000000000038e-25 3.551401660000000090e-06 6.199374909599999334e-05
2.837082045838934530e-03 2.243990249848626263e+03 1.155454635999999952e-01 7.304991580399999851e-01 1.528511502899999874e-01 3.337457155600000169e-04 5.693652498900000598e-14 4.945783020900000083e-04 4.167372261800000010e-08 2.008800042899999950e-10 9.758978338300000918e-07 4.033350162299999913e-11 1.000000000000000038e-25 3.105383647500000186e-06 2.500535626399999859e-08 6.358546552300000618e-08 2.373613894699999910e-09 3.857000759300000364e-09 6.122960585299999940e-07 3.120570931000000243e-11 2.464268792299999915e-12 3.558094382900000316e-05 1.000000000000000038e-25 3.593004704500000018e-06 6.272152643500000107e-05
3.571674682851615906e-03 2.230945472575796430e+03 9.699520462199999471e-02 7.475337351899999927e-01 1.543561184799999986e-01 3.389949364800000061e-04 1.029045163399999999e-13 4.994478521300000024e-04 4.210074742200000309e-08 2.676640591599999757e-10 1.313179639599999942e-06 5.255874599900000053e-11 1.000000000000000038e-25 3.219811216799999849e-06 3.089685798500000245e-08 6.453815127600000521e-08 2.462811505000000085e-09 4.364425903500000035e-09 5.288241108099999519e-07 2.957071009000000090e-11 4.017066436500000366e-12 3.593077800399999936e-05 1.000000000000000038e-25 3.628262859900000148e-06 6.333883103799999416e-05
4.496472020903767922e-03 2.218340248117634928e+03 8.139781889699999884e-02 7.618567056299999640e-01 1.556215492299999892e-01 3.433202109500000212e-04 1.835891038599999974e-13 5.035422832099999916e-04 4.250513945300000017e-08 3.539494581100000162e-10 1.736415222100000034e-06 6.808367246200000389e-11 1.000000000000000038e-25 3.314658912299999833e-06 3.785657925599999940e-08 6.538167572799999783e-08 2.551319284799999985e-09 4.921199887600000025e-09 4.579986172499999852e-07 2.805635840099999926e-11 6.480413887600000070e-12 3.622478267300000270e-05 1.000000000000000038e-25 3.657870588799999947e-06 6.385781544399999840e-05
5.660722890537223800e-03 2.206313244260217289e+03 6.835061615000000146e-02 7.738378539900000463e-01 1.566801147100000124e-01 3.468793023499999869e-04 3.240403976299999937e-13 5.069673203300000333e-04 4.288659589499999831e-08 4.652556248599999970e-10 2.255304270200000000e-06 8.780425211399999834e-11 1.000000000000000038e-25 3.392394889500000060e-06 4.594795428199999985e-08 6.612326939200000451e-08 2.638058096200000200e-09 5.535484939400000076e-09 3.980876845900000081e-07 2.670478070099999919e-11 1.035642985800000060e-11 3.647055460700000215e-05 1.000000000000000038e-25 3.682593487100000173e-06 6.429188236200000545e-05
7.126427896022236724e-03 2.194968031608615092e+03 5.750497562799999907e-02 7.837973159400000167e-01 1.575600974599999926e-01 3.497999249300000248e-04 5.655711104999999810e-13 5.098144844399999775e-04 4.324449712999999913e-08 6.080068470700000025e-10 2.873900567000000176e-06 1.127462594299999965e-10 1.000000000000000038e-25 3.455355187300000174e-06 5.514025599100000193e-08 6.677043365300000386e-08 2.722037775500000028e-09 6.213193842000000164e-09 3.474783009899999982e-07 2.552401898599999999e-11 1.638126457899999970e-11 3.667467165599999770e-05 1.000000000000000038e-25 3.703094399700000174e-06 6.465263450400000401e-05
8.971641173621227455e-03 2.184349151998377693e+03 4.848836939699999876e-02 7.920771826600000454e-01 1.582917178999999896e-01 3.522045691899999874e-04 9.781790197899999036e-13 5.121815655899999726e-04 4.357972565199999686e-08 7.909723410699999888e-10 3.593953118000000211e-06 1.443177991699999896e-10 1.000000000000000038e-25 3.506101529400000003e-06 6.535796429399999798e-08 6.733425920100000432e-08 2.802753560200000073e-09 6.964340808700000108e-09 3.044240390999999778e-07 2.449971800800000115e-11 2.567945957100000121e-11 3.684415910699999699e-05 1.000000000000000038e-25 3.720080675000000063e-06 6.495246763800000336e-05
1.129462705897060076e-02 2.174425310551012899e+03 4.100066848799999858e-02 7.989530631500000313e-01 1.588993211699999963e-01 3.541877659499999883e-04 1.675771922700000010e-12 5.141473412399999703e-04 4.389377469700000301e-08 1.024298751999999971e-09 4.409735179000000133e-06 1.841142550700000093e-10 1.000000000000000038e-25 3.546802854300000064e-06 7.641530050600000207e-08 6.782523359000000368e-08 2.880022172300000195e-09 7.795558282999999726e-09 2.675377111199999852e-07 2.359966201999999934e-11 3.988137304700000159e-11 3.698467886699999897e-05 1.000000000000000038e-25 3.734121985600000006e-06 6.520136860099999792e-05
1.421909302127609409e-02 2.165169142151074084e+03 3.474341456499999842e-02 8.046990324799999650e-01 1.594071171399999987e-01 3.558371676300000112e-04 2.855396407599999832e-12 5.157901496399999557e-04 4.418843709600000310e-08 1.323259006999999938e-09 5.316450584299999738e-06 2.345771140600000181e-10 1.000000000000000038e-25 3.579557570399999907e-06 8.813257400599999988e-08 6.825452585700000597e-08 2.953845711400000092e-09 8.723269441299999320e-09 2.354932115300000039e-07 2.279796280000000154e-11 6.155322415899999497e-11 3.710185146299999689e-05 1.000000000000000038e-25 3.745782371700000197e-06 6.540926339199999327e-05
1.790077753714956060e-02 2.156562358481134652e+03 2.953080654400000102e-02 8.094857139000000146e-01 1.598301739799999899e-01 3.572064599599999871e-04 4.827665148899999827e-12 5.171587490800000526e-04 4.446399278700000104e-08 1.703483645699999937e-09 6.295172521799999797e-06 2.981344261900000178e-10 1.000000000000000038e-25 3.605799979200000028e-06 1.001691214299999987e-07 6.862905034100000095e-08 3.023980355399999898e-09 9.753208080399999933e-09 2.075657563599999964e-07 2.206808463699999927e-11 9.423697920599999672e-11 3.719918179600000083e-05 1.000000000000000038e-25 3.755413442800000094e-06 6.558233253100000603e-05
2.253574373239176920e-02 2.148557801455433946e+03 2.516441284800000067e-02 8.134953285599999528e-01 1.601845858500000053e-01 3.583497865600000147e-04 8.120489249499999851e-12 5.183052150700000497e-04 4.472157739699999723e-08 2.188283822600000174e-09 7.330827323700000187e-06 3.784643972999999803e-10 1.000000000000000038e-25 3.626937561600000173e-06 1.122672295599999965e-07 6.895693823800000582e-08 3.090459286800000141e-09 1.090279398199999957e-08 1.829994804799999960e-07 2.139286726999999849e-11 1.434050773899999882e-10 3.728040147600000293e-05 1.000000000000000038e-25 3.763387862600000081e-06 6.572717125499999771e-05
2.837082045838910938e-02 2.141027141310127718e+03 2.149257783199999897e-02 8.168671436300000144e-01 1.604826518599999918e-01 3.593071377599999752e-04 1.358480948199999963e-11 5.192693393499999690e-04 4.496514635499999790e-08 2.804245824300000084e-09 8.403439897300000512e-06 4.796294579099999701e-10 1.000000000000000038e-25 3.644054451999999920e-06 1.241711927799999929e-07 6.924698985199999916e-08 3.154166056000000129e-09 1.218130058799999975e-08 1.612669813399999991e-07 2.073984431400000104e-11 2.169526203099999947e-10 3.734836747500000297e-05 1.000000000000000038e-25 3.769989692499999941e-06 6.584882245400000252e-05
3.571674682851586069e-02 2.133858157005579869e+03 1.838149796099999844e-02 8.197240320299999938e-01 1.607352241399999937e-01 3.601127892699999941e-04 2.266109032500000092e-11 5.200862292400000369e-04 4.519788268099999829e-08 3.589218167600000029e-09 9.497299489800000439e-06 6.074428929500000413e-10 1.000000000000000038e-25 3.658046207800000141e-06 1.357127527599999870e-07 6.950651928299999805e-08 3.215835890099999958e-09 1.360828030200000047e-08 1.419064678400000065e-07 2.009157991099999909e-11 3.270493082699999838e-10 3.740558900499999791e-05 1.000000000000000038e-25 3.775465884600000040e-06 6.595172974100000100e-05
4.496472020903731492e-02 2.127095081666759143e+03 1.575341827500000014e-02 8.221373965199999523e-01 1.609486066099999890e-01 3.607862711799999893e-04 3.764148061099999684e-11 5.207762777600000344e-04 4.541797254700000167e-08 4.585685980300000202e-09 1.058684662899999964e-05 7.684226443199999596e-10 1.000000000000000038e-25 3.669471933800000086e-06 1.466526117299999946e-07 6.973745082499999461e-08 3.274884945800000048e-09 1.519807719999999963e-08 1.247523283199999978e-07 1.945697649599999948e-11 4.906059440000000104e-10 3.745352302199999965e-05 1.000000000000000038e-25 3.779959307600000131e-06 6.603847255100000568e-05
5.660722890537177310e-02 2.120754569253573209e+03 1.352588328799999955e-02 8.241829554799999791e-01 1.611294863299999880e-01 3.613485189299999877e-04 6.235741926499999613e-11 5.213611111800000187e-04 4.562519513199999906e-08 5.853098305000000186e-09 1.165483537600000020e-05 9.717241425200000152e-10 1.000000000000000038e-25 3.678856361699999922e-06 1.568782036900000058e-07 6.994303927900000247e-08 3.331152633900000200e-09 1.697605339000000158e-08 1.095558855799999987e-07 1.884155323000000031e-11 7.331248190300000512e-10 3.749370355399999982e-05 1.000000000000000038e-25 3.783618266699999944e-06 6.611178183299999743e-05
7.126427896022177744e-02 2.114732945390192071e+03 1.163345745800000060e-02 8.259207975800000323e-01 1.612831699299999977e-01 3.618162203799999950e-04 1.029652550099999950e-10 5.218578826900000054e-04 4.582186075899999910e-08 7.460737243600000593e-09 1.268469949499999941e-05 1.227779680700000037e-09 1.000000000000000038e-25 3.686605115699999902e-06 1.663168061699999929e-07 7.012757862399999600e-08 3.385192750500000094e-09 1.895877680299999835e-08 9.611396629900000193e-08 1.823693441600000034e-11 1.091040658500000016e-09 3.752735196800000114e-05 1.000000000000000038e-25 3.786559251299999988e-06 6.617382737000000411e-05
8.971641173621153209e-02 2.108938520961417453e+03 1.001530086899999998e-02 8.274067909400000254e-01 1.614145925799999881e-01 3.622051452599999843e-04 1.697506243699999885e-10 5.222825339099999766e-04 4.601108716899999922e-08 9.504085663499999806e-09 1.366774172499999923e-05 1.550909816000000021e-09 1.000000000000000038e-25 3.693062778499999872e-06 1.749764177400000064e-07 7.029545165099999950e-08 3.437794781099999843e-09 2.117360427399999890e-08 8.419450476900000514e-08 1.763433839099999872e-11 1.619481390300000069e-09 3.755559122000000165e-05 1.000000000000000038e-25 3.788885562799999944e-06 6.622662112499999739e-05
1.129462705897050778e-01 2.103333872639874244e+03 8.631396258899999910e-03 8.286776815899999926e-01 1.615269998499999915e-01 3.625262517300000225e-04 2.791037580399999816e-10 5.226455322200000263e-04 4.619450302900000081e-08 1.209223078800000066e-08 1.459263422699999959e-05 1.957233883499999890e-09 1.000000000000000038e-25 3.698458896899999834e-06 1.828396522400000057e-07 7.044921961900000275e-08 3.489343314899999913e-09 2.363859134499999963e-08 7.366454867699999651e-08 1.703157853900000033e-11 2.395642776899999815e-09 3.757916058400000283e-05 1.000000000000000038e-25 3.790663283100000162e-06 6.627148659700000108e-05
1.421909302127597752e-01 2.097908935696002118e+03 7.441900420399999959e-03 8.297700552900000304e-01 1.616236244900000063e-01 3.627908548100000066e-04 4.590435362300000230e-10 5.229572836400000514e-04 4.637190081299999837e-08 1.538986968700000037e-08 1.545689267699999978e-05 2.471477660600000160e-09 1.000000000000000038e-25 3.702998422299999957e-06 1.899522319900000088e-07 7.059025827299999771e-08 3.539701473900000066e-09 2.640186460200000059e-08 6.435207768600000063e-08 1.643756966000000090e-11 3.538383588700000058e-09 3.759876505199999722e-05 1.000000000000000038e-25 3.791950014500000176e-06 6.630972580899999712e-05
1.790077753714941489e-01 2.092661346722979033e+03 6.423294594499999975e-03 8.307055067099999857e-01 1.617063740399999894e-01 3.630065060500000003e-04 7.530868810100000287e-10 5.232238896099999925e-04 4.654404255400000315e-08 1.956472568299999952e-08 1.625234001200000011e-05 3.118109911299999854e-09 1.000000000000000038e-25 3.706810597200000181e-06 1.963133159900000089e-07 7.071995561200000150e-08 3.589004772800000029e-09 2.947878440100000137e-08 5.617513687700000225e-08 1.585303671800000002e-11 5.205778396099999847e-09 3.761483466800000193e-05 1.000000000000000038e-25 3.792780438800000073e-06 6.634211468900000580e-05
2.253574373239158879e-01 2.087633708178084817e+03 5.549476513999999916e-03 8.315080027800000328e-01 1.617773668099999895e-01 3.631816200300000169e-04 1.234340169100000023e-09 5.234520914299999527e-04 4.670941832699999996e-08 2.486619779799999901e-08 1.697926656999999902e-05 3.934247252599999982e-09 1.000000000000000038e-25 3.710021218499999891e-06 2.019752616600000001e-07 7.083853493900000636e-08 3.636741207899999986e-09 3.292176828199999981e-08 4.900690104400000151e-08 1.529008418900000016e-11 7.632479133499999845e-09 3.762781033299999838e-05 1.000000000000000038e-25 3.793184893000000103e-06 6.636949551500000459e-05
2.837082045838887900e-01 2.082945100272675518e+03 4.805131013100000063e-03 8.321916038600000176e-01 1.618378454000000133e-01 3.633224117499999966e-04 2.016531210000000080e-09 5.236457537799999980e-04 4.686378052899999917e-08 3.156623601999999837e-08 1.763409881600000022e-05 4.960526471899999770e-09 1.000000000000000038e-25 3.712708017299999810e-06 2.069510967400000001e-07 7.094457542499999676e-08 3.681608539600000041e-09 3.676675211000000116e-08 4.278672945799999974e-08 1.476889254000000026e-11 1.111906630200000010e-08 3.763794620999999979e-05 1.000000000000000038e-25 3.793182317499999813e-06 6.639235877699999544e-05
3.571674682851557203e-01 2.078724300155413857e+03 4.170979097899999745e-03 8.327740109200000296e-01 1.618893749599999987e-01 3.634357195799999755e-04 3.286897587700000018e-09 5.238096901299999940e-04 4.700372663900000161e-08 4.004991662699999693e-08 1.822040308099999971e-05 6.255170659699999856e-09 1.000000000000000038e-25 3.714957645500000155e-06 2.113027436700000077e-07 7.103748390399999712e-08 3.722548249800000128e-09 4.108241487200000090e-08 3.740380746100000094e-08 1.430408308300000049e-11 1.608544104100000088e-08 3.764553778499999997e-05 1.000000000000000038e-25 3.792790117299999977e-06 6.641131001699999829e-05
4.496472020903694577e-01 2.075071310813419586e+03 3.633861040100000092e-03 8.332673052700000360e-01 1.619330238799999988e-01 3.635269760599999975e-04 5.334153307299999650e-09 5.239469963700000297e-04 4.712472977799999673e-08 5.074359439900000221e-08 1.873961998100000134e-05 7.883389781700000771e-09 1.000000000000000038e-25 3.716830222700000179e-06 2.150696848499999958e-07 7.111607417700000501e-08 3.758180524700000311e-09 4.592136873400000322e-08 3.278438280000000054e-08 1.391172052500000072e-11 2.303343040600000096e-08 3.765078132199999852e-05 1.000000000000000038e-25 3.792023912499999943e-06 6.642675825999999964e-05
5.660722890537130958e-01 2.072103763735000030e+03 3.178687865999999928e-03 8.336853403799999729e-01 1.619700177399999996e-01 3.636016596200000229e-04 8.624939936700000519e-09 5.240610664500000527e-04 4.722316037000000239e-08 6.423784256099999784e-08 1.919777626900000044e-05 9.936699293000000618e-09 1.000000000000000038e-25 3.718389072699999894e-06 2.183195542200000086e-07 7.117980096700000554e-08 3.787398129100000315e-09 5.137290899499999788e-08 2.882693419200000164e-08 1.360314479399999987e-11 3.260220407099999758e-08 3.765387230200000098e-05 1.000000000000000038e-25 3.790893958899999920e-06 6.643915740999999770e-05
7.126427896022120567e-01 2.069953800794061408e+03 2.795218442500000105e-03 8.340375174799999902e-01 1.620011885600000090e-01 3.636642688399999916e-04 1.386584447100000058e-08 5.241537643599999572e-04 4.729399253299999907e-08 8.118458714999999864e-08 1.959861587399999963e-05 1.251867459999999997e-08 1.000000000000000038e-25 3.719677560799999811e-06 2.210973032299999898e-07 7.122731291100000194e-08 3.808699450600000131e-09 5.751169776100000117e-08 2.546327291599999949e-08 1.339393175999999954e-11 4.544064070399999994e-08 3.765492958800000282e-05 1.000000000000000038e-25 3.789414492400000018e-06 6.644880554100000456e-05
8.971641173621081045e-01 2.068663451508868548e+03 2.471138911199999896e-03 8.343351415699999940e-01 1.620275371600000125e-01 3.637194613799999928e-04 2.217882614099999993e-08 5.242270329000000466e-04 4.733562910999999856e-08 1.024736714900000029e-07 1.994943605200000071e-05 1.577137126700000035e-08 1.000000000000000038e-25 3.720744406700000044e-06 2.234715923800000036e-07 7.125885996099999392e-08 3.821589063200000089e-09 6.444803572800000642e-08 2.259994521599999869e-08 1.328764559599999984e-11 6.225835249499999982e-08 3.765407503799999948e-05 1.000000000000000038e-25 3.787591415299999847e-06 6.645605169399999412e-05
1.129462705897041452e+00 2.068091317970668570e+03 2.195229826400000011e-03 8.345885128000000153e-01 1.620499756899999866e-01 3.637716220100000223e-04 3.527367205199999791e-08 5.242819062700000482e-04 4.735279475099999899e-08 1.291152462499999950e-07 2.025719518899999917e-05 1.985428100200000084e-08 1.000000000000000038e-25 3.721633646999999843e-06 2.255102615300000091e-07 7.127732847199999988e-08 3.827403924199999971e-09 7.225476135099999851e-08 2.014691104899999881e-08 1.326606937000000004e-11 8.366414817699999644e-08 3.765144710299999780e-05 1.000000000000000038e-25 3.785429427299999928e-06 6.646123064500000593e-05
