# P      T      H      H2       He       H2O       CH4       CO       CO2       NH3       H2S       HCN       C2H2       Na       K       TiO       VO       FeH      e      Hm      PH3      FeI      FeII      CaI      MgI
3.571674682851644746e-04 8.131771725308092300e+02 2.404574971999999794e-10 8.368701259599999887e-01 1.622575387500000133e-01 2.407639009800000105e-04 2.979844289899999903e-06 5.215007421200000461e-04 5.782051447000000462e-07 5.958037689699999874e-09 2.721524120800000116e-05 1.425426450500000031e-11 1.000000000000000038e-25 3.729608691499999862e-06 1.094328121900000028e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.364083406599999568e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.703480496600000080e-06 1.000000000000000038e-25
4.496472020903805218e-04 8.164952358386740343e+02 2.448192754500000205e-10 8.368686626600000400e-01 1.622579065599999981e-01 2.418589728300000021e-04 4.102047640500000039e-06 5.203909700000000508e-04 5.669606054600000490e-07 7.260341828100000315e-09 2.721530408999999951e-05 1.778198036399999948e-11 1.000000000000000038e-25 3.729582427700000030e-06 1.089479258499999943e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.364262201599999636e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.665056455099999929e-06 1.000000000000000038e-25
5.660722890537269554e-04 8.193843699470885440e+02 2.447474527799999986e-10 8.368665298799999874e-01 1.622584416800000040e-01 2.434565801999999911e-04 5.737056901799999673e-06 5.187664475900000431e-04 5.582010174299999737e-07 8.889340150100000635e-09 2.721539588199999875e-05 2.212966842700000039e-11 1.000000000000000038e-25 3.729553891900000003e-06 1.081277619199999987e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.364442471600000290e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.618927597200000066e-06 1.000000000000000038e-25
7.126427896022295054e-04 8.217980827322621735e+02 2.399347492999999908e-10 8.368633797800000274e-01 1.622592265299999947e-01 2.458132492899999921e-04 8.142786120099999690e-06 5.163692212799999952e-04 5.522325544500000333e-07 1.093316443300000045e-08 2.721553038799999857e-05 2.741696706699999902e-11 1.000000000000000038e-25 3.729523282600000024e-06 1.069122325599999968e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.364623691500000504e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.563952286399999986e-06 1.000000000000000038e-25
8.971641173621299880e-04 8.241330236617206992e+02 2.343269813400000173e-10 8.368589270899999821e-01 1.622603335699999982e-01 2.491534434199999958e-04 1.153767012600000078e-05 5.129824301099999593e-04 5.477157070100000462e-07 1.346165118000000002e-08 2.721571895900000001e-05 3.377957647700000047e-11 1.000000000000000038e-25 3.729492144899999950e-06 1.054885951899999977e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.364795570499999625e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.504541040199999896e-06 1.000000000000000038e-25
1.129462705897069227e-03 8.270354088486641331e+02 2.340209672899999901e-10 8.368532080399999629e-01 1.622617488199999958e-01 2.534504402600000136e-04 1.588316127999999912e-05 5.086470418500000116e-04 5.421848963600000412e-07 1.647674600700000039e-08 2.721595812800000055e-05 4.135121149499999967e-11 1.000000000000000038e-25 3.729462801900000129e-06 1.042519395500000025e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.364945740200000135e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.449701635700000064e-06 1.000000000000000038e-25
1.421909302127621162e-03 8.311550527685712950e+02 2.445775980399999921e-10 8.368466565600000129e-01 1.622633627500000009e-01 2.583802509999999757e-04 2.084402674799999987e-05 5.037004341099999465e-04 5.331406391900000350e-07 1.996086219499999920e-08 2.721622865599999933e-05 5.045147508700000305e-11 1.000000000000000038e-25 3.729436651999999789e-06 1.036062127499999989e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.365067835199999930e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.407952901999999944e-06 1.000000000000000038e-25
1.790077753714970805e-03 8.369752468003708827e+02 2.723556505600000208e-10 8.368402667700000075e-01 1.622649289399999972e-01 2.631961858200000041e-04 2.566315614500000068e-05 4.989009722999999908e-04 5.185300919000000194e-07 2.379746139099999977e-08 2.721648838100000032e-05 6.151081619500000546e-11 1.000000000000000038e-25 3.729414678200000060e-06 1.039438185299999988e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.365153217299999501e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.387639699499999919e-06 1.000000000000000038e-25
2.253574373239196002e-03 8.446172752058752167e+02 3.236094334400000216e-10 8.368348307599999814e-01 1.622662529599999959e-01 2.673013332499999772e-04 2.974190434400000030e-05 4.948468159299999544e-04 4.982089331699999953e-07 2.793274054099999889e-08 2.721670418499999922e-05 7.526207042600000569e-11 1.000000000000000038e-25 3.729396419699999949e-06 1.053637607100000027e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.365200422700000464e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.390530927200000069e-06 1.000000000000000038e-25
2.837082045838934530e-03 8.538044896983019498e+02 4.048212123899999999e-10 8.368306187499999771e-01 1.622672701200000012e-01 2.704897962300000154e-04 3.288023243300000181e-05 4.917360728900000214e-04 4.738981077700000029e-07 3.236145987399999985e-08 2.721686496500000011e-05 9.246138244400000480e-11 1.000000000000000038e-25 3.729380934200000050e-06 1.076778982900000006e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.365213814000000029e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.412757367699999976e-06 1.000000000000000038e-25
3.571674682851615906e-03 8.642040745209936858e+02 5.251200903899999734e-10 8.368274516700000554e-01 1.622680267299999868e-01 2.728946995400000162e-04 3.521903206000000263e-05 4.894260574799999802e-04 4.475405431200000116e-07 3.716837529399999701e-08 2.721697815800000022e-05 1.140699941099999995e-10 1.000000000000000038e-25 3.729367152499999831e-06 1.106153830999999963e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.365200278900000514e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.448687004600000098e-06 1.000000000000000038e-25
4.496472020903767922e-03 8.756862972114104195e+02 7.013871642699999578e-10 8.368253186399999821e-01 1.622685265599999871e-01 2.745233467799999935e-04 3.676918340900000307e-05 4.879048476699999982e-04 4.201891386500000100e-07 4.236767633999999967e-08 2.721704342800000003e-05 1.412299619299999995e-10 1.000000000000000038e-25 3.729354807599999911e-06 1.140424749500000014e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.365160013399999664e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.495921875700000088e-06 1.000000000000000038e-25
5.660722890537223800e-03 8.882694141353376835e+02 9.618189482099999418e-10 8.368241881700000384e-01 1.622687778899999933e-01 2.753987697500000090e-04 3.755583838600000314e-05 4.871467225899999754e-04 3.924379953899999804e-07 4.799152510300000180e-08 2.721706053999999858e-05 1.755709174400000122e-10 1.000000000000000038e-25 3.729343757400000124e-06 1.178767254800000045e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.365090961500000398e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.553010992300000071e-06 1.000000000000000038e-25
7.126427896022236724e-03 9.020505684117190413e+02 1.355871015499999936e-09 8.368242077899999964e-01 1.622687445000000062e-01 2.754095649600000117e-04 3.746760679600000157e-05 4.872627328400000262e-04 3.645074061699999756e-07 5.397379878499999891e-08 2.721702062199999841e-05 2.191453330600000123e-10 1.000000000000000038e-25 3.729334370200000122e-06 1.221056933199999879e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.364985066500000077e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.620239515600000072e-06 1.000000000000000038e-25
8.971641173621227455e-03 9.170478783976491286e+02 1.959763032200000077e-09 8.368252399500000216e-01 1.622684607100000065e-01 2.746585523400000162e-04 3.660983231000000193e-05 4.881471314599999771e-04 3.369090311699999851e-07 6.033036547300000486e-08 2.721692583900000049e-05 2.746146086699999785e-10 1.000000000000000038e-25 3.729326578600000107e-06 1.266324553799999985e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.364837149800000433e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.695661964000000009e-06 1.000000000000000038e-25
1.129462705897060076e-02 9.332019618882408167e+02 2.890352669400000154e-09 8.368270842199999615e-01 1.622679765800000007e-01 2.732958778000000102e-04 3.513604643700000101e-05 4.896459690699999506e-04 3.102197115499999779e-07 6.705653996400000303e-08 2.721677990400000167e-05 3.449560560600000255e-10 1.000000000000000038e-25 3.729320305899999916e-06 1.313330140699999939e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.364641586500000302e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.776549955200000048e-06 1.000000000000000038e-25
1.421909302127609409e-02 9.505244306061108546e+02 4.336906216100000352e-09 8.368294658799999564e-01 1.622673602499999923e-01 2.715276241099999857e-04 3.325544827099999703e-05 4.915499407699999669e-04 2.847612809899999868e-07 7.426206600999999956e-08 2.721658754700000027e-05 4.345097799099999928e-10 1.000000000000000038e-25 3.729315219599999878e-06 1.361117070299999920e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.364391521599999699e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.860152686200000036e-06 1.000000000000000038e-25
1.790077753714956060e-02 9.689978376353611793e+02 6.605112782200000298e-09 8.368323002799999966e-01 1.622666328700000105e-01 2.694167260400000090e-04 3.103299893000000101e-05 4.937939404300000076e-04 2.607425734200000234e-07 8.188127391399999555e-08 2.721634269700000082e-05 5.478344247599999803e-10 1.000000000000000038e-25 3.729311503399999801e-06 1.409115830600000098e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.364072908399999666e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.944748996999999955e-06 1.000000000000000038e-25
2.253574373239176920e-02 9.885347867274883811e+02 1.014818025099999982e-08 8.368352471000000126e-01 1.622658787500000088e-01 2.672182763799999970e-04 2.872757474800000118e-05 4.961190458000000209e-04 2.384759397899999834e-07 9.009456302300000517e-08 2.721604808299999916e-05 6.910773466500000367e-10 1.000000000000000038e-25 3.729308572499999937e-06 1.456343890900000041e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.363678270000000365e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.026935057699999919e-06 1.000000000000000038e-25
2.837082045838910938e-02 1.009060516910896126e+03 1.568039116199999871e-08 8.368381987199999816e-01 1.622651245099999973e-01 2.650124017699999899e-04 2.642095853799999842e-05 4.984434977199999782e-04 2.180166774799999978e-07 9.893299455199999762e-08 2.721569209699999976e-05 8.712026352400000469e-10 1.000000000000000038e-25 3.729306351400000171e-06 1.502569723700000033e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.363191484100000055e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.105225141199999952e-06 1.000000000000000038e-25
3.571674682851586069e-02 1.030599101201270287e+03 2.431657726100000035e-08 8.368410294300000496e-01 1.622644008799999926e-01 2.628925921100000039e-04 2.420780886500000084e-05 5.006727746299999759e-04 1.993172504200000074e-07 1.085505267700000039e-07 2.721525822000000146e-05 1.097864322600000081e-09 1.000000000000000038e-25 3.729304546000000207e-06 1.547859879499999925e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.362594276500000060e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.178531388299999925e-06 1.000000000000000038e-25
4.496472020903731492e-02 1.053284851350430472e+03 3.790968360500000079e-08 8.368437956099999964e-01 1.622636932900000106e-01 2.608150062499999910e-04 2.204381477899999841e-05 5.028513248499999954e-04 1.821812304000000026e-07 1.188896547599999977e-07 2.721471073499999847e-05 1.382389201199999986e-09 1.000000000000000038e-25 3.729303457700000061e-06 1.592910541200000088e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.361850231699999731e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.247347279799999901e-06 1.000000000000000038e-25
5.660722890537177310e-02 1.077204827628951534e+03 5.941036169800000145e-08 8.368464427499999747e-01 1.622630141299999940e-01 2.588183486900000113e-04 1.996788514500000050e-05 5.049403778900000538e-04 1.664943954800000041e-07 1.300595418900000076e-07 2.721400660500000165e-05 1.740019417699999963e-09 1.000000000000000038e-25 3.729302974699999897e-06 1.638350734899999948e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.360919350200000455e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.311631744500000142e-06 1.000000000000000038e-25
7.126427896022177744e-02 1.102236103621530219e+03 9.316660994200000573e-08 8.368488711999999552e-01 1.622623865700000001e-01 2.569741556600000092e-04 1.805234384400000101e-05 5.068676473500000317e-04 1.522766164299999990e-07 1.421967470200000044e-07 2.721309623000000048e-05 2.187347790399999913e-09 1.000000000000000038e-25 3.729302762199999814e-06 1.684540227300000010e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.359766268000000157e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.370949506100000121e-06 1.000000000000000038e-25
8.971641173621153209e-02 1.127984397667130679e+03 1.446332456300000088e-07 8.368508558899999672e-01 1.622618644200000126e-01 2.554474886699999820e-04 1.646376792000000034e-05 5.084665834499999633e-04 1.396522770100000025e-07 1.558613601300000003e-07 2.721194353000000129e-05 2.745396070600000130e-09 1.000000000000000038e-25 3.729301568599999804e-06 1.731258282700000066e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.358397537600000107e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.424133457500000090e-06 1.000000000000000038e-25
1.129462705897050778e-01 1.153950753970862934e+03 2.201903844199999948e-07 8.368522983499999679e-01 1.622614682000000086e-01 2.543049519099999990e-04 1.526897244299999908e-05 5.096704042999999906e-04 1.286296310100000106e-07 1.715659403800000070e-07 2.721051802199999929e-05 3.437246920999999969e-09 1.000000000000000038e-25 3.729298414800000159e-06 1.778237801100000006e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.356844783400000122e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.471058214499999928e-06 1.000000000000000038e-25
1.421909302127597752e-01 1.179681783316160818e+03 3.258556487699999825e-07 8.368530857000000545e-01 1.622612271799999950e-01 2.536331404999999967e-04 1.455435545800000078e-05 5.103928273100000494e-04 1.191502286799999937e-07 1.903246775800000120e-07 2.720882187500000011e-05 4.297678478300000162e-09 1.000000000000000038e-25 3.729291891200000084e-06 1.824777176799999893e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.355197240700000452e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.511610330899999831e-06 1.000000000000000038e-25
1.790077753714941489e-01 1.204699508112869808e+03 4.660121762200000071e-07 8.368532190599999865e-01 1.622611378000000104e-01 2.534254699800000065e-04 1.431226609500000053e-05 5.106415731599999765e-04 1.110965745900000007e-07 2.128187928800000068e-07 2.720688377199999950e-05 5.359312640199999811e-09 1.000000000000000038e-25 3.729281404500000065e-06 1.869904644600000070e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.353560679099999715e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.546245464200000185e-06 1.000000000000000038e-25
2.253574373239158879e-01 1.228555878070147173e+03 6.404604519399999488e-07 8.368526011400000408e-01 1.622612239900000086e-01 2.537555798300000255e-04 1.461555947500000079e-05 5.103439270299999810e-04 1.043529627500000053e-07 2.404043180400000212e-07 2.720479412899999848e-05 6.669674227900000400e-09 1.000000000000000038e-25 3.729265826999999832e-06 1.912164994600000025e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.352098821399999695e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.574804689299999869e-06 1.000000000000000038e-25
2.837082045838887900e-01 1.251126813588409277e+03 8.472299418499999925e-07 8.368512421599999529e-01 1.622614835600000027e-01 2.546174858200000112e-04 1.545669603800000168e-05 5.095075723599999705e-04 9.871299862199999479e-08 2.740489420200000054e-07 2.720263180100000071e-05 8.277367476999999831e-09 1.000000000000000038e-25 3.729245142899999901e-06 1.950837680399999999e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.350907143599999661e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.597964799899999872e-06 1.000000000000000038e-25
3.571674682851557203e-01 1.272801342455188205e+03 1.088827404599999967e-06 8.368491932199999539e-01 1.622619027799999947e-01 2.559712264600000234e-04 1.679376635500000092e-05 5.081745813499999494e-04 9.388922573600000073e-08 3.147472682399999816e-07 2.720040416400000078e-05 1.025259943200000038e-08 1.000000000000000038e-25 3.729219854500000198e-06 1.986416038100000071e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.349977254799999846e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.617118469299999883e-06 1.000000000000000038e-25
4.496472020903694577e-01 1.294293042027805313e+03 1.378741027800000056e-06 8.368466351100000145e-01 1.622624325600000028e-01 2.576714332500000103e-04 1.847921323800000168e-05 5.064925627600000467e-04 8.957952473100000079e-08 3.627161120100000043e-07 2.719800278299999908e-05 1.267347047499999940e-08 1.000000000000000038e-25 3.729191444300000118e-06 2.020368920099999947e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.349175409599999826e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.634366300700000173e-06 1.000000000000000038e-25
5.660722890537130958e-01 1.315943991135850411e+03 1.730224271199999963e-06 8.368435775500000506e-01 1.622630661899999993e-01 2.597012922199999738e-04 2.049529669200000122e-05 5.044792440799999783e-04 8.565084429599999821e-08 4.190473668599999739e-07 2.719536640599999917e-05 1.564438452500000155e-08 1.000000000000000038e-25 3.729160159599999828e-06 2.053145100799999906e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.348452607500000418e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.650419336800000079e-06 1.000000000000000038e-25
7.126427896022120567e-01 1.337143294513269439e+03 2.133498849800000113e-06 8.368397388799999614e-01 1.622638760900000088e-01 2.622791840899999991e-04 2.306105819599999887e-05 5.019156089699999910e-04 8.220099056399999760e-08 4.861287195499999709e-07 2.719266023900000084e-05 1.925309569399999859e-08 1.000000000000000038e-25 3.729124671299999833e-06 2.083142635900000016e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.347948574699999770e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.663868345500000024e-06 1.000000000000000038e-25
8.971641173621081045e-01 1.356787598193810936e+03 2.545973736899999903e-06 8.368344983900000145e-01 1.622650281099999869e-01 2.659008147700000157e-04 2.667365021199999864e-05 4.983047559899999625e-04 7.941112563200000065e-08 5.686698332100000072e-07 2.719027989100000038e-05 2.357454394100000069e-08 1.000000000000000038e-25 3.729082086099999897e-06 2.107922148599999972e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.347931183100000506e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.672118506400000094e-06 1.000000000000000038e-25
1.129462705897041452e+00 1.374174256176433346e+03 2.918171263999999805e-06 8.368272384999999591e-01 1.622666890199999934e-01 2.710640125499999987e-04 3.183164674100000203e-05 4.931485342599999577e-04 7.735047773000000400e-08 6.716090810200000012e-07 2.718857075900000037e-05 2.862451798799999997e-08 1.000000000000000038e-25 3.729030201299999980e-06 2.126404588199999940e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 5.348521171500000106e-07 1.000000000000000038e-25 1.000000000000000038e-25 2.673668903700000180e-06 1.000000000000000038e-25
