# P      T      H      H2       He       H2O       CH4       CO       CO2       NH3       H2S       HCN       C2H2       Na       K       TiO       VO       FeH      e      Hm      PH3      FeI      FeII      CaI      MgI
3.571674682851674833e-05 1.317179208618549183e+03 2.220093836200000054e-04 8.364957890999999979e-01 1.622195615400000013e-01 3.222378134100000119e-04 6.701562834399999436e-14 5.248256020100000412e-04 1.103060680500000012e-07 2.633266185500000111e-11 1.935850669800000145e-05 8.278815810099999939e-13 1.000000000000000038e-25 3.729101700199999970e-06 2.421637948000000045e-07 1.000000000000000038e-25 1.137170705199999917e-09 7.079980000500000114e-11 1.000000000000000038e-25 1.000000000000000038e-25 7.011126590299999664e-10 2.297915929299999892e-05 1.000000000000000038e-25 1.000000000000000038e-25 4.388847004999999873e-05
4.496472020903842217e-05 1.325245537389267156e+03 2.241253093000000133e-04 8.364734305100000045e-01 1.622168009399999888e-01 3.293235022100000041e-04 9.161548446699999891e-14 5.248162127299999544e-04 1.107616451400000065e-07 3.212389488799999791e-11 1.935105388100000169e-05 1.016680572400000077e-12 1.000000000000000038e-25 3.729037153300000211e-06 2.421604284200000263e-07 1.000000000000000038e-25 1.299526156799999910e-09 8.102677636299999526e-11 1.000000000000000038e-25 1.000000000000000038e-25 8.268277096100000179e-10 2.297880981600000015e-05 1.000000000000000038e-25 1.000000000000000038e-25 4.855218393800000244e-05
5.660722890537316039e-05 1.344600450423409711e+03 2.676179279100000265e-04 8.363914157399999771e-01 1.622103326700000125e-01 3.565846805499999937e-04 9.983366940100000220e-14 5.247909554599999860e-04 1.150871326300000039e-07 3.757984865099999925e-11 1.890817089299999984e-05 1.174194377900000079e-12 1.000000000000000038e-25 3.728886988799999974e-06 2.422720332099999828e-07 1.000000000000000038e-25 1.855989252399999911e-09 9.527797000499999397e-11 1.000000000000000038e-25 1.000000000000000038e-25 7.728285542100000005e-10 2.297808084799999941e-05 1.000000000000000038e-25 1.000000000000000038e-25 6.656423781800000189e-05
7.126427896022353330e-05 1.362231071180214030e+03 3.091815050200000009e-04 8.363532563300000167e-01 1.622069435700000117e-01 3.564661835199999765e-04 1.218185461600000017e-13 5.247841337000000005e-04 1.109405311800000004e-07 4.432189138499999874e-11 1.883989072600000112e-05 1.469777663000000072e-12 1.000000000000000038e-25 3.728808353200000047e-06 2.423518808400000195e-07 1.000000000000000038e-25 2.120796617999999903e-09 1.114464236899999944e-10 1.000000000000000038e-25 1.000000000000000038e-25 7.560971941000000105e-10 2.297769537600000042e-05 1.000000000000000038e-25 1.000000000000000038e-25 6.656283486599999912e-05
8.971641173621374690e-05 1.377637160078538500e+03 3.438360696000000044e-04 8.363214334699999863e-01 1.622041212399999988e-01 3.563743203199999762e-04 1.545284910299999881e-13 5.247784005799999933e-04 1.075392353799999969e-07 5.278615511700000241e-11 1.881144124500000044e-05 1.841639217899999996e-12 1.000000000000000038e-25 3.728742589000000203e-06 2.424022575400000027e-07 1.000000000000000038e-25 2.370386387199999797e-09 1.295907149199999970e-10 1.000000000000000038e-25 1.000000000000000038e-25 7.801331777900000238e-10 2.297736375699999930e-05 1.000000000000000038e-25 1.000000000000000038e-25 6.656166178799999907e-05
1.129462705897078389e-04 1.393700941122143377e+03 3.840912624600000013e-04 8.362844696500000286e-01 1.622008429900000104e-01 3.562774594100000095e-04 1.950021995000000006e-13 5.247711345399999573e-04 1.041952214999999971e-07 6.276573250299999870e-11 1.877042108500000004e-05 2.306123890400000004e-12 1.000000000000000038e-25 3.728666297900000045e-06 2.424492838099999755e-07 1.000000000000000038e-25 2.647709993300000148e-09 1.507628049000000050e-10 1.000000000000000038e-25 1.000000000000000038e-25 7.996678208099999660e-10 2.297696612700000088e-05 1.000000000000000038e-25 1.000000000000000038e-25 6.656029988799999826e-05
1.421909302127632546e-04 1.408278134862470779e+03 4.181971643900000198e-04 8.362531471099999836e-01 1.621980684800000128e-01 3.561996858300000191e-04 2.528822040200000205e-13 5.247650227600000016e-04 1.013267933000000066e-07 7.517535585399999836e-11 1.876141104999999885e-05 2.891978086500000101e-12 1.000000000000000038e-25 3.728601430199999800e-06 2.424807085499999982e-07 1.000000000000000038e-25 2.913558095699999846e-09 1.747772265499999932e-10 1.000000000000000038e-25 1.000000000000000038e-25 8.501243279499999544e-10 2.297662039599999940e-05 1.000000000000000038e-25 1.000000000000000038e-25 6.655914175300000127e-05
1.790077753714985496e-04 1.423263445171153762e+03 4.560490320200000247e-04 8.362183858699999695e-01 1.621949893799999876e-01 3.561197474399999856e-04 3.271736559099999892e-13 5.247578519499999580e-04 9.853139778300000415e-08 8.995729307699999432e-11 1.874621589600000110e-05 3.624489450800000099e-12 1.000000000000000038e-25 3.728529486800000157e-06 2.425097967300000132e-07 1.000000000000000038e-25 3.199243098000000077e-09 2.026151215699999900e-10 1.000000000000000038e-25 1.000000000000000038e-25 9.014729690400000159e-10 2.297622761900000154e-05 1.000000000000000038e-25 1.000000000000000038e-25 6.655785621800000378e-05
2.253574373239214108e-04 1.437993405263158820e+03 4.935747550100000368e-04 8.361839229399999907e-01 1.621919381199999899e-01 3.560451560499999996e-04 4.267868639200000138e-13 5.247505833899999798e-04 9.592345251099999838e-08 1.078833888700000023e-10 1.873952244600000022e-05 4.544829834699999725e-12 1.000000000000000038e-25 3.728458063900000019e-06 2.425334618900000137e-07 1.000000000000000038e-25 3.490756096200000144e-09 2.346622364600000166e-10 1.000000000000000038e-25 1.000000000000000038e-25 9.663911439699999151e-10 2.297582907400000054e-05 1.000000000000000038e-25 1.000000000000000038e-25 6.655657899100000550e-05
2.837082045838957515e-04 1.452976110275266819e+03 5.340117883600000370e-04 8.361467871900000182e-01 1.621886504900000026e-01 3.559700654899999742e-04 5.565999025699999932e-13 5.247424624499999772e-04 9.340245356599999545e-08 1.293420201099999955e-10 1.873023020699999983e-05 5.696426157600000154e-12 1.000000000000000038e-25 3.728381109300000155e-06 2.425547551099999884e-07 1.000000000000000038e-25 3.795989842000000247e-09 2.717120654800000180e-10 1.000000000000000038e-25 1.000000000000000038e-25 1.036202722800000085e-09 2.297539086499999966e-05 1.000000000000000038e-25 1.000000000000000038e-25 6.655520148800000643e-05
