# P      T      H      H2       He       H2O       CH4       CO       CO2       NH3       H2S       HCN       C2H2       Na       K       TiO       VO       FeH      e      Hm      PH3      FeI      FeII      CaI      MgI
3.571674682851674833e-05 1.020473005485911699e+03 5.944421693700000331e-07 8.367815622399999986e-01 1.622491002600000010e-01 2.996694008500000233e-04 2.887905620599999917e-11 5.247836078800000460e-04 2.478614055300000147e-07 1.156811861899999951e-10 1.979724631800000047e-05 1.014654306199999987e-12 1.000000000000000038e-25 3.729758089799999925e-06 1.905927043100000062e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 3.317792778199999915e-07 1.000000000000000038e-25 1.000000000000000038e-25 3.484648113300000008e-06 1.000000000000000038e-25
4.496472020903842217e-05 1.027110189529460285e+03 6.275197905700000514e-07 8.367815181700000160e-01 1.622490998699999964e-01 2.996219207699999830e-04 3.855718210100000229e-11 5.247900570100000415e-04 2.414010668299999948e-07 1.396173703799999997e-10 1.984956194800000011e-05 1.272859278399999969e-12 1.000000000000000038e-25 3.729755527300000000e-06 1.915416236599999904e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 3.441771838300000155e-07 1.000000000000000038e-25 1.000000000000000038e-25 3.484398148000000104e-06 1.000000000000000038e-25
5.660722890537316039e-05 1.039784193645960386e+03 7.683176073299999486e-07 8.367813674999999840e-01 1.622490860299999893e-01 2.995358395500000203e-04 4.433158008499999852e-11 5.248016474000000153e-04 2.297597578899999965e-07 1.624483345799999943e-10 1.994520769699999950e-05 1.592465065200000072e-12 1.000000000000000038e-25 3.729753670799999883e-06 1.947149461500000021e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 3.392308421900000098e-07 1.000000000000000038e-25 1.000000000000000038e-25 3.493772511499999982e-06 1.000000000000000038e-25
7.126427896022353330e-05 1.050168131135670592e+03 8.831650703099999734e-07 8.367812442900000036e-01 1.622490762400000119e-01 2.994659889100000105e-04 5.430858110200000260e-11 5.248104917799999809e-04 2.208733019899999875e-07 1.919516896000000126e-10 2.002181966099999953e-05 1.994297554700000147e-12 1.000000000000000038e-25 3.729751298399999874e-06 1.969610360700000046e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 3.415455877399999754e-07 1.000000000000000038e-25 1.000000000000000038e-25 3.499356006899999803e-06 1.000000000000000038e-25
8.971641173621374690e-05 1.059464704406646433e+03 9.842029736299999418e-07 8.367811337499999613e-01 1.622490681700000104e-01 2.994040785599999988e-04 6.867017672200000156e-11 5.248179521399999950e-04 2.133719653900000071e-07 2.286045263299999891e-10 2.008914818399999995e-05 2.499567542200000066e-12 1.000000000000000038e-25 3.729748547799999828e-06 1.987314998900000085e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 3.474609818100000059e-07 1.000000000000000038e-25 1.000000000000000038e-25 3.503006558600000057e-06 1.000000000000000038e-25
1.129462705897078389e-04 1.068456333566948615e+03 1.085496304299999971e-06 8.367810258400000256e-01 1.622490607800000095e-01 2.993448732300000269e-04 8.767165808599999738e-11 5.248247969100000273e-04 2.064836112299999943e-07 2.728206897000000148e-10 2.015313831100000081e-05 3.131746128399999936e-12 1.000000000000000038e-25 3.729745544999999989e-06 2.003347677299999952e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 3.544156703499999788e-07 1.000000000000000038e-25 1.000000000000000038e-25 3.506038705399999961e-06 1.000000000000000038e-25
1.421909302127632546e-04 1.076817014728938148e+03 1.174982887300000059e-06 8.367809299499999742e-01 1.622490549099999957e-01 2.992903637199999895e-04 1.142307479700000024e-10 5.248308366599999629e-04 2.003974888399999941e-07 3.273705981299999884e-10 2.021169239500000128e-05 3.928853636299999882e-12 1.000000000000000038e-25 3.729742164300000124e-06 2.016376221500000065e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 3.634295331800000261e-07 1.000000000000000038e-25 1.000000000000000038e-25 3.507788515799999808e-06 1.000000000000000038e-25
1.790077753714985496e-04 1.085281685245348399e+03 1.271346565900000081e-06 8.367808281099999856e-01 1.622490484399999877e-01 2.992359811599999979e-04 1.487654108600000053e-10 5.248366514500000515e-04 1.945262258299999881e-07 3.926577990300000252e-10 2.026984131599999898e-05 4.925965456199999864e-12 1.000000000000000038e-25 3.729738532199999792e-06 2.029232044300000034e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 3.722056653899999823e-07 1.000000000000000038e-25 1.000000000000000038e-25 3.509533096599999826e-06 1.000000000000000038e-25
2.253574373239214108e-04 1.093562105697081734e+03 1.365797152899999988e-06 8.367807288299999868e-01 1.622490423300000095e-01 2.991833648799999785e-04 1.952485921399999949e-10 5.248420666999999889e-04 1.890434316799999915e-07 4.719379305399999520e-10 2.032582701199999874e-05 6.179036700900000382e-12 1.000000000000000038e-25 3.729734552300000040e-06 2.040862482199999913e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 3.815153238599999818e-07 1.000000000000000038e-25 1.000000000000000038e-25 3.510757466099999855e-06 1.000000000000000038e-25
2.837082045838957515e-04 1.102056483647909545e+03 1.470656369100000047e-06 8.367806184499999578e-01 1.622490349100000062e-01 2.991301656099999880e-04 2.554867414400000253e-10 5.248473539099999911e-04 1.836703621499999984e-07 5.666638443000000102e-10 2.038220403599999840e-05 7.746913696599999574e-12 1.000000000000000038e-25 3.729730286300000024e-06 2.052722941500000003e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 3.902404886899999763e-07 1.000000000000000038e-25 1.000000000000000038e-25 3.512149270000000012e-06 1.000000000000000038e-25
