# P      T      H      H2       He       H2O       CH4       CO       CO2       NH3       H2S       HCN       C2H2       Na       K       TiO       VO       FeH      e      Hm      PH3      FeI      FeII      CaI      MgI
3.571674682851644746e-04 3.091624218086569272e+03 9.036761969400000094e-01 6.753773618000000374e-03 8.888567885100000232e-02 5.783280354400000095e-08 1.000000000000000038e-25 2.875997721300000017e-04 3.247091700900000244e-10 1.000000000000000038e-25 1.005972198100000042e-11 1.095757797000000045e-11 1.000000000000000038e-25 3.661877855399999970e-09 1.202309806800000026e-11 8.804496096299999554e-10 4.649413711600000230e-12 1.959805271500000068e-10 3.731389989299999982e-06 2.884923207399999946e-11 1.000000000000000038e-25 2.847105616200000004e-05 1.000000000000000038e-25 2.138922222400000197e-06 3.647486834199999926e-05
4.496472020903805218e-04 3.080875511318706231e+03 9.012335667599999933e-01 8.999665239999999483e-03 8.908436584699999661e-02 1.025188938699999961e-07 1.000000000000000038e-25 2.882518045899999876e-04 4.341372890899999827e-10 1.462894097499999886e-14 1.762422543800000131e-11 1.210995002500000013e-11 1.000000000000000038e-25 4.547283606900000230e-09 1.477892501299999904e-11 1.199075733099999928e-09 6.306400606300000013e-12 2.558537451499999863e-10 3.405813150300000138e-06 3.367406617200000083e-11 1.000000000000000038e-25 2.886766045000000092e-05 1.000000000000000038e-25 2.143703319499999930e-06 3.655636394199999768e-05
5.660722890537269554e-04 3.070945990008977788e+03 8.980524657399999722e-01 1.192367845999999995e-02 8.934295406499999370e-02 1.795689534099999980e-07 1.000000000000000038e-25 2.890946598499999918e-04 5.771059794800000074e-10 2.851810793999999786e-14 3.063557584000000096e-11 1.342521591899999947e-11 1.000000000000000038e-25 5.687933411499999721e-09 1.831476296300000029e-11 1.619178762899999941e-09 8.495567185000000393e-12 3.326937420299999978e-10 3.145510265199999794e-06 3.969940229300000019e-11 1.000000000000000038e-25 2.922041897000000147e-05 1.000000000000000038e-25 2.149925827900000179e-06 3.666243018499999701e-05
7.126427896022295054e-04 3.061612872380721456e+03 8.939301516600000053e-01 1.571192283799999895e-02 8.967787869099999587e-02 3.112196503800000016e-07 1.000000000000000038e-25 2.901825540299999857e-04 7.637731420500000249e-10 5.506236878699999868e-14 5.287645488000000198e-11 1.491551965999999851e-11 1.000000000000000038e-25 7.173738681300000356e-09 2.290028688300000113e-11 2.171181368800000033e-09 1.138539233100000056e-11 4.310518314300000227e-10 2.938927046200000147e-06 4.724102778099999923e-11 1.000000000000000038e-25 2.954674507099999838e-05 1.000000000000000038e-25 2.157985215700000067e-06 3.679980865600000219e-05
8.971641173621299880e-04 3.052516132846387791e+03 8.885813137400000450e-01 2.062633592299999846e-02 9.011227620299999685e-02 5.359944791099999525e-07 1.000000000000000038e-25 2.915910079999999753e-04 1.009273636799999949e-09 1.056822304600000030e-13 9.094910763300000402e-11 1.659747980499999859e-11 1.000000000000000038e-25 9.143740929000000172e-09 2.894986697699999911e-11 2.899856123799999943e-09 1.522951242900000067e-11 5.573414321699999986e-10 2.776023151300000006e-06 5.674349504499999922e-11 1.000000000000000038e-25 2.986491471399999994e-05 1.000000000000000038e-25 2.168438191500000170e-06 3.697798977199999790e-05
1.129462705897069227e-03 3.043010892022095504e+03 8.816023375099999448e-01 2.703750769800000037e-02 9.067888699899999405e-02 9.223673543200000514e-07 1.000000000000000038e-25 2.934263770299999998e-04 1.336692443200000079e-09 2.023367985800000044e-13 1.565873562799999889e-10 1.845864569800000032e-11 1.000000000000000038e-25 1.181899763599999946e-08 3.710714637699999973e-11 3.874749172700000143e-09 2.042849898600000072e-11 7.199037161600000108e-10 2.648545745899999988e-06 6.873217315300000369e-11 1.000000000000000038e-25 3.019481145799999915e-05 1.000000000000000038e-25 2.182072537699999934e-06 3.721040396899999984e-05
1.421909302127621162e-03 3.030685204589278328e+03 8.719847056399999685e-01 3.587162490500000328e-02 9.145955471699999950e-02 1.632621834699999939e-06 1.000000000000000038e-25 2.959538008699999869e-04 1.804645928299999946e-09 3.959200028200000148e-13 2.768081423800000254e-10 2.040301737899999960e-11 1.000000000000000038e-25 1.575965892900000164e-08 4.894894802699999895e-11 5.283721900900000026e-09 2.804065376500000136e-11 9.358945256799999075e-10 2.545783816800000168e-06 8.412130048099999789e-11 1.000000000000000038e-25 3.057621734200000171e-05 1.000000000000000038e-25 2.200857545300000029e-06 3.753062691500000316e-05
1.790077753714970805e-03 3.011635559974512489e+03 8.576615285099999930e-01 4.902671277600000044e-02 9.262200154999999935e-02 3.089263918800000160e-06 1.000000000000000038e-25 2.997160640700000122e-04 2.543432820800000206e-09 8.149244823399999725e-13 5.196424622999999657e-10 2.217286215899999863e-11 1.000000000000000038e-25 2.230195359499999947e-08 6.812303088299999861e-11 7.556512515300000346e-09 4.055306099800000112e-11 1.234134805599999964e-09 2.463778919100000180e-06 1.042860351999999950e-10 1.000000000000000038e-25 3.107248418399999876e-05 1.000000000000000038e-25 2.228828796000000007e-06 3.800746963700000146e-05
2.253574373239196002e-03 2.981275036286477189e+03 8.343572391100000374e-01 7.042874829200000686e-02 9.451318455200000135e-02 6.533481917099999593e-06 1.000000000000000038e-25 3.058356157999999833e-04 3.853406358499999933e-09 1.829694467300000053e-12 1.082435367000000058e-09 2.349772834099999881e-11 1.000000000000000038e-25 3.494986089099999927e-08 1.039952185200000046e-10 1.165994921400000064e-08 6.404330343499999555e-11 1.669348931999999905e-09 2.408682885900000011e-06 1.319431132400000111e-10 1.000000000000000038e-25 3.179958650600000125e-05 1.000000000000000038e-25 2.274334083399999926e-06 3.878328063899999907e-05
2.837082045838934530e-03 2.923722965501432554e+03 7.872686284200000051e-01 1.136706068200000058e-01 9.833459649799999869e-02 1.778118273400000122e-05 1.000000000000000038e-25 3.181993244499999821e-04 6.874333285499999902e-09 5.039839600199999824e-12 2.896674225499999857e-09 2.370513312399999900e-11 1.000000000000000038e-25 6.973413992300000595e-08 1.979165845299999952e-10 2.112410221899999845e-08 1.237489901600000056e-10 2.398282744500000174e-09 2.393747322600000001e-06 1.732326408099999982e-10 1.000000000000000038e-25 3.316332067100000159e-05 1.000000000000000038e-25 2.366279795599999793e-06 4.035102649500000134e-05
3.571674682851615906e-03 2.825564655710469196e+03 6.842061530099999844e-01 2.083082115800000134e-01 1.066999621699999956e-01 6.079025465700000155e-05 1.000000000000000038e-25 3.452622127700000123e-04 1.434856307400000076e-08 1.773076656400000078e-11 1.103891617700000008e-08 2.450925040000000144e-11 1.000000000000000038e-25 2.020751972499999889e-07 5.409830880300000327e-10 4.228479548800000196e-08 2.966648581000000221e-10 3.722867822000000087e-09 2.424480906700000117e-06 2.320217419600000025e-10 1.142733214800000002e-14 3.602920312499999824e-05 1.000000000000000038e-25 2.567534762300000096e-06 4.378313572100000128e-05
4.496472020903767922e-03 2.715025013089432832e+03 5.307572667700000135e-01 3.492103889700000074e-01 1.191561919200000014e-01 1.481268700500000068e-04 1.000000000000000038e-25 3.855602961000000029e-04 2.419539373700000125e-08 5.618684165300000260e-11 4.274965410500000197e-08 3.243695478000000041e-11 1.000000000000000038e-25 6.020666602300000423e-07 1.647629845799999932e-09 6.701693602499999540e-08 5.889201805000000174e-10 5.610022416800000159e-09 2.316946914899999963e-06 2.713559637600000112e-10 6.746575830799999492e-14 4.024667602699999827e-05 1.000000000000000038e-25 2.867160873799999851e-06 4.889374117200000235e-05
5.660722890537223800e-03 2.631892372807071297e+03 3.985479037099999844e-01 4.706115163299999793e-01 1.298863433299999870e-01 2.194199683899999921e-04 1.457924176400000156e-14 4.202768908300000164e-04 2.991815944399999811e-08 1.245537051300000011e-10 1.161306949399999991e-07 4.910257017299999861e-11 1.000000000000000038e-25 1.186435497800000065e-06 3.733855827800000253e-09 8.337473073899999985e-08 8.318331911599999935e-10 7.505681252399999678e-09 1.991009621700000032e-06 2.638398264700000238e-10 2.525024434900000098e-13 4.387206937999999824e-05 1.000000000000000038e-25 3.125223726600000068e-06 5.329610040400000056e-05
7.126427896022236724e-03 2.578729054852572517e+03 3.100769393700000265e-01 5.518512582700000335e-01 1.370653893700000125e-01 2.600307377900000082e-04 4.040551208000000170e-14 4.435052625899999997e-04 3.260298834099999992e-08 2.151225469799999937e-10 2.303140058199999951e-07 7.182116270000000609e-11 1.000000000000000038e-25 1.692256007300000073e-06 6.368129939900000225e-09 9.320341063199999755e-08 9.922305280399999625e-10 9.246103683900000256e-09 1.657801103599999930e-06 2.424755400199999959e-10 6.428216886599999895e-13 4.629630800200000177e-05 1.000000000000000038e-25 3.297839931499999853e-06 5.624133005800000012e-05
8.971641173621227455e-03 2.542192008467898631e+03 2.488481354200000051e-01 6.080760121999999601e-01 1.420333721200000010e-01 2.848514378299999848e-04 9.333695955000000283e-14 4.595798813499999791e-04 3.411284888900000227e-08 3.306094248000000131e-10 3.868103675200000001e-07 1.007548372499999936e-10 1.000000000000000038e-25 2.083489506100000166e-06 9.393690471500000099e-09 9.982697278999999759e-08 1.107241406499999962e-09 1.096956301299999991e-08 1.384995225199999954e-06 2.227271310600000055e-10 1.344208311500000052e-12 4.797321974499999745e-05 1.000000000000000038e-25 3.417249583200000202e-06 5.827924363400000066e-05
1.129462705897060076e-02 2.515632264987638337e+03 2.044277031800000033e-01 6.488662961200000190e-01 1.456373774099999907e-01 3.013667628199999979e-04 1.933893005000000061e-13 4.712412442900000228e-04 3.508654367000000239e-08 4.770194630199999650e-10 5.884691077099999748e-07 1.372044248899999877e-10 1.000000000000000038e-25 2.382295475899999864e-06 1.277098749000000016e-08 1.046123543100000009e-07 1.194724906299999965e-09 1.276160392999999937e-08 1.170972091700000069e-06 2.072385708600000001e-10 2.509660207199999919e-12 4.918912689800000135e-05 1.000000000000000038e-25 3.503831243799999919e-06 5.975740557900000152e-05
1.421909302127609409e-02 2.495226519485354402e+03 1.705356562800000031e-01 6.799886850499999857e-01 1.483871045000000055e-01 3.132169953199999803e-04 3.759685477099999853e-13 4.801384580399999883e-04 3.578079041600000299e-08 6.644667237799999712e-10 8.419637753400000167e-07 1.835136854699999876e-10 1.000000000000000038e-25 2.615986409900000205e-06 1.655109368100000100e-08 1.082768692099999936e-07 1.264771221800000044e-09 1.469391041799999969e-08 1.000783301200000045e-06 1.954063511499999959e-10 4.384827882000000174e-12 5.011622080800000317e-05 1.000000000000000038e-25 3.569844683600000119e-06 6.088494285600000260e-05
1.790077753714956060e-02 2.478576819705508115e+03 1.436947046700000064e-01 7.046362288099999871e-01 1.505647419299999956e-01 3.221913911800000055e-04 7.003116306299999635e-13 4.871845497199999786e-04 3.631584767399999794e-08 9.044243067099999911e-10 1.154959854900000048e-06 2.421961526399999826e-10 1.000000000000000038e-25 2.803326163000000054e-06 2.080703693600000122e-08 1.112307655599999973e-07 1.323914772400000009e-09 1.679728275300000021e-08 8.624797436000000220e-07 1.859638778899999965e-10 7.338263457399999611e-12 5.084982997000000153e-05 1.000000000000000038e-25 3.622076434100000154e-06 6.177764317299999511e-05
2.253574373239176920e-02 2.464454269101166574e+03 1.218652353800000060e-01 7.246818329599999942e-01 1.523357946199999924e-01 3.292477157800000097e-04 1.268638586799999948e-12 4.929150233999999480e-04 3.675016007299999889e-08 1.212859474800000059e-09 1.536276215399999898e-06 3.168619149899999863e-10 1.000000000000000038e-25 2.956331869500000009e-06 2.562316667000000123e-08 1.136935171499999996e-07 1.375605973699999980e-09 1.911446008500000046e-08 7.480035053399999614e-07 1.782884637600000118e-10 1.194059749900000044e-11 5.144583572099999824e-05 1.000000000000000038e-25 3.664504936999999828e-06 6.250340538400000372e-05
2.837082045838910938e-02 2.452004929811745569e+03 1.038146216200000055e-01 7.412573815699999846e-01 1.538002793599999862e-01 3.349345803099999797e-04 2.250008802500000058e-12 4.976534903600000285e-04 3.711791122700000243e-08 1.608203392399999918e-09 1.993258050399999997e-06 4.115440232100000229e-10 1.000000000000000038e-25 3.082733159400000134e-06 3.107309117099999964e-08 1.158055735499999971e-07 1.422296908700000082e-09 2.166911072999999875e-08 6.519962343599999733e-07 1.718220503799999897e-10 1.903317017599999984e-11 5.193800881200000166e-05 1.000000000000000038e-25 3.699533510000000121e-06 6.310326413299999963e-05
3.571674682851586069e-02 2.440728445833088699e+03 8.867569279999999721e-02 7.551591753099999860e-01 1.550285558199999969e-01 3.396109441499999991e-04 3.934044737100000391e-12 5.016276044700000280e-04 3.743958023400000004e-08 2.116132151100000158e-09 2.533806389200000128e-06 5.319138699499999818e-10 1.000000000000000038e-25 3.188171894799999889e-06 3.724292056799999775e-08 1.176567066099999999e-07 1.465519356200000058e-09 2.450228879900000089e-08 5.704504840300000391e-07 1.662683681199999957e-10 2.991846862199999915e-11 5.235008050899999824e-05 1.000000000000000038e-25 3.728850659400000136e-06 6.360607570299999446e-05
4.496472020903731492e-02 2.430368640650741781e+03 7.592059628899999746e-02 7.668719296799999530e-01 1.560634505900000135e-01 3.434922644800000044e-04 6.793395627800000326e-12 5.049759326800000274e-04 3.772661480500000296e-08 2.766074047600000171e-09 3.160537248799999828e-06 6.843633621399999742e-10 1.000000000000000038e-25 3.276172186100000051e-06 4.416850146400000280e-08 1.192978114299999979e-07 1.506083226599999978e-09 2.764050597300000144e-08 5.008536372499999740e-07 1.614467162400000052e-10 4.647636003499999857e-11 5.269649421200000336e-05 1.000000000000000038e-25 3.753483411700000101e-06 6.402940425000000393e-05
5.660722890537177310e-02 2.420789939573203810e+03 6.511776968599999882e-02 7.767919408700000306e-01 1.569399760999999893e-01 3.467426551099999743e-04 1.162575381200000041e-11 5.078117572599999798e-04 3.798591652399999861e-08 3.598510137199999849e-09 3.874568226599999887e-06 8.777813747099999550e-10 1.000000000000000038e-25 3.349700327200000049e-06 5.187580795400000219e-08 1.207621754299999873e-07 1.544358182900000091e-09 3.113232537399999772e-08 4.410697577800000140e-07 1.572931644100000045e-10 7.155686799199999810e-11 5.298903088799999977e-05 1.000000000000000038e-25 3.774269402599999794e-06 6.438759688399999502e-05
7.126427896022177744e-02 2.411924207862379262e+03 5.596870703699999977e-02 7.851933234100000325e-01 1.576823480400000033e-01 3.494730949799999863e-04 1.971956602200000159e-11 5.102134246300000283e-04 3.822156507899999694e-08 4.660196038900000162e-09 4.669892424499999745e-06 1.122309168500000034e-09 1.000000000000000038e-25 3.410906680500000070e-06 6.032113236800000563e-08 1.220709492800000106e-07 1.580491406600000096e-09 3.501226219600000303e-08 3.895844942999999802e-07 1.537313918599999892e-10 1.092198917700000018e-10 5.323583878100000025e-05 1.000000000000000038e-25 3.791787484300000197e-06 6.469057644500000198e-05
8.971641173621153209e-02 2.403756383441478647e+03 4.820651804699999793e-02 7.923211603800000002e-01 1.583122164300000134e-01 3.517763295799999977e-04 3.321367063799999892e-11 5.122509758799999747e-04 3.843558525200000213e-08 6.014254452200000329e-09 5.538152651500000218e-06 1.431792486099999959e-09 1.000000000000000038e-25 3.461761556699999810e-06 6.943258569700000026e-08 1.232377101700000039e-07 1.614374336399999936e-09 3.933915773200000285e-08 3.450289579899999739e-07 1.507473388399999970e-10 1.654804718399999998e-10 5.344417520300000148e-05 1.000000000000000038e-25 3.806553373700000160e-06 6.494720144200000298e-05
1.129462705897050778e-01 2.396278455256831421e+03 4.162674776999999993e-02 7.983632022600000155e-01 1.588461649600000081e-01 3.537210618999999745e-04 5.550970789099999722e-11 5.139780554000000215e-04 3.862982389100000124e-08 7.732870106800000793e-09 6.464339514400000369e-06 1.821881587200000006e-09 1.000000000000000038e-25 3.503859731600000196e-06 7.906849649900000295e-08 1.242758435300000097e-07 1.645998171800000040e-09 4.415343577599999807e-08 3.063557416599999800e-07 1.482556861400000001e-10 2.487476098300000092e-10 5.361960537999999781e-05 1.000000000000000038e-25 3.818962036600000149e-06 6.516425997899999943e-05
1.421909302127597752e-01 2.389482241095848622e+03 3.601721969300000076e-02 8.035142895300000365e-01 1.593014046500000058e-01 3.553742248600000211e-04 9.238997989199999544e-11 5.154503256500000009e-04 3.880541451400000259e-08 9.924706113499999682e-09 7.437607791900000188e-06 2.316516478900000140e-09 1.000000000000000038e-25 3.538820081400000089e-06 8.911792397299999756e-08 1.251968862799999916e-07 1.675252913599999955e-09 4.955312825099999761e-08 2.724778375199999890e-07 1.462377026999999991e-10 3.719392189599999806e-10 5.376784810500000162e-05 1.000000000000000038e-25 3.829419390700000262e-06 6.534877160699999936e-05
1.790077753714941489e-01 2.383417749623553391e+03 3.126278349299999731e-02 8.078801654499999652e-01 1.596872732600000122e-01 3.567717993199999763e-04 1.526911062200000029e-10 5.166979717600000402e-04 3.896148471299999823e-08 1.269803523400000036e-08 8.433873267999999853e-06 2.939425282899999809e-09 1.000000000000000038e-25 3.567635205600000089e-06 9.932838938199999682e-08 1.260020172200000008e-07 1.701755851999999931e-09 5.557830256699999701e-08 2.428835092200000116e-07 1.446767301300000129e-10 5.518356601099999575e-10 5.389202240099999860e-05 1.000000000000000038e-25 3.838147352600000418e-06 6.550454968400000640e-05
2.253574373239158879e-01 2.378202659123192916e+03 2.722673611200000093e-02 8.115863635100000195e-01 1.600148585499999998e-01 3.579547300000000191e-04 2.510233981599999817e-10 5.177568212500000466e-04 3.909645621199999980e-08 1.621316016800000096e-08 9.436111832400000189e-06 3.726520578999999612e-09 1.000000000000000038e-25 3.591392889800000144e-06 1.095091041000000065e-07 1.266905232299999875e-07 1.724961305500000002e-09 6.234146634100000473e-08 2.169467851699999936e-07 1.436493418799999887e-10 8.131376529599999803e-10 5.399576489800000099e-05 1.000000000000000038e-25 3.845405534999999918e-06 6.563609223900000028e-05
2.837082045838887900e-01 2.373964315528003681e+03 2.381927330600000156e-02 8.147153501499999617e-01 1.602914428899999966e-01 3.589497022800000039e-04 4.097054178500000025e-10 5.186503764900000403e-04 3.920758846800000080e-08 2.064311457099999907e-08 1.042102640399999948e-05 4.717177213300000058e-09 1.000000000000000038e-25 3.610864440100000062e-06 1.194063969200000028e-07 1.272559193299999951e-07 1.744132128200000011e-09 6.992255658299999361e-08 1.943280237499999983e-07 1.432571295699999966e-10 1.187533307999999902e-09 5.408146027099999668e-05 1.000000000000000038e-25 3.851366531599999936e-06 6.574634805600000002e-05
3.571674682851557203e-01 2.370781919493005262e+03 2.093505399500000114e-02 8.173638579199999921e-01 1.605255708199999909e-01 3.597878984399999983e-04 6.648719769400000386e-10 5.194061876599999870e-04 3.929352554999999782e-08 2.623307822500000125e-08 1.137520411499999974e-05 5.967835478800000056e-09 1.000000000000000038e-25 3.626869110800000091e-06 1.288743407099999924e-07 1.276980705900000042e-07 1.758796210000000039e-09 7.846609632799999614e-08 1.745626716800000060e-07 1.435928732999999933e-10 1.720152134199999920e-09 5.415185343600000163e-05 1.000000000000000038e-25 3.856228797400000071e-06 6.583875485300000102e-05
4.496472020903694577e-01 2.368647851408220959e+03 1.849234051800000000e-02 8.196069443700000345e-01 1.607238721700000039e-01 3.604936689199999904e-04 1.071670245399999974e-09 5.200455787799999592e-04 3.935468938299999675e-08 3.325664093500000121e-08 1.228528691100000041e-05 7.541935146200000734e-09 1.000000000000000038e-25 3.640048588299999959e-06 1.377846527400000054e-07 1.280232363999999969e-07 1.768888630099999908e-09 8.807793028600000014e-08 1.572994187600000129e-07 1.446634843699999973e-10 2.469093949100000009e-09 5.420908114200000203e-05 1.000000000000000038e-25 3.860147761599999637e-06 6.591598184800000659e-05
5.660722890537130958e-01 2.367432145027191837e+03 1.640114511099999978e-02 8.215272427099999941e-01 1.608936478100000123e-01 3.610936970399999859e-04 1.719530224700000023e-09 5.205919761099999472e-04 3.939436323900000272e-08 4.210145979299999921e-08 1.314925147099999944e-05 9.528734325899999564e-09 1.000000000000000038e-25 3.651043063500000057e-06 1.461369313199999896e-07 1.282491334799999974e-07 1.774955504499999899e-09 9.892502105700000105e-08 1.420768802499999980e-07 1.463830115399999983e-10 3.518811211100000065e-09 5.425544376500000175e-05 1.000000000000000038e-25 3.863287866200000315e-06 6.598094909000000636e-05
7.126427896022120567e-01 2.366887438025861684e+03 1.459444557500000003e-02 8.231862974200000460e-01 1.610403354399999876e-01 3.616078425699999991e-04 2.746601241300000100e-09 5.210627093599999723e-04 3.941762794899999722e-08 5.321223129200000169e-08 1.396493882799999972e-05 1.202979696999999949e-08 1.000000000000000038e-25 3.660326008199999969e-06 1.539408065699999953e-07 1.283996472200000013e-07 1.777970798099999902e-09 1.111241672499999942e-07 1.285449211299999915e-07 1.485601271500000058e-10 4.981662777000000294e-09 5.429266233599999833e-05 1.000000000000000038e-25 3.865770245199999581e-06 6.603583679000000377e-05
8.971641173621081045e-01 2.366732215133830778e+03 1.300796895899999917e-02 8.246431285199999905e-01 1.611691507199999873e-01 3.620549019299999782e-04 4.378363941500000162e-09 5.214742523200000326e-04 3.943104034800000265e-08 6.720963843500000507e-08 1.473706243700000075e-05 1.518468848399999922e-08 1.000000000000000038e-25 3.668319064400000094e-06 1.612767262800000095e-07 1.285044081400000091e-07 1.779242269399999920e-09 1.248501877800000036e-07 1.163287953699999987e-07 1.509321894200000056e-10 7.023678437599999937e-09 5.432232355499999827e-05 1.000000000000000038e-25 3.867701979500000078e-06 6.608271274900000638e-05
1.129462705897041452e+00 2.366752850081625638e+03 1.160615587499999948e-02 8.259303883399999879e-01 1.612829790900000004e-01 3.624456173400000055e-04 6.962187811599999628e-09 5.218353907199999812e-04 3.943895421500000251e-08 8.479266826399999675e-08 1.546457267099999978e-05 1.915026186300000129e-08 1.000000000000000038e-25 3.675262138100000150e-06 1.681589376800000091e-07 1.285827521799999882e-07 1.779648647499999974e-09 1.402237321399999939e-07 1.052447378799999983e-07 1.533048411800000067e-10 9.860480433299999732e-09 5.434528189800000146e-05 1.000000000000000038e-25 3.869139007800000259e-06 6.612271154100000416e-05
