# P      T      H      H2       He       H2O       CH4       CO       CO2       NH3       H2S       HCN       C2H2       Na       K       TiO       VO       FeH      e      Hm      PH3      FeI      FeII      CaI      MgI
3.571674682851674833e-05 2.948936543634776626e+03 9.092564706900000404e-01 1.624245156000000100e-03 8.843201985300000456e-02 3.714972030399999925e-09 1.000000000000000038e-25 2.861250795699999783e-04 8.971219543999999907e-11 1.000000000000000038e-25 4.305638672499999939e-13 1.957889123700000193e-12 1.000000000000000038e-25 1.307947948599999899e-09 3.704687843400000220e-12 3.321370657299999785e-10 1.572699697400000064e-12 2.694550720299999905e-11 4.677375992599999645e-06 4.695971345199999955e-12 1.000000000000000038e-25 2.736326590099999841e-05 1.000000000000000038e-25 2.128005568499999815e-06 3.628881943500000004e-05
4.496472020903842217e-05 2.922300803880449166e+03 9.083937371300000452e-01 2.420495080700000006e-03 8.850277640699999449e-02 8.304059705200000064e-09 1.000000000000000038e-25 2.863712475399999994e-04 1.357433321299999883e-10 1.000000000000000038e-25 9.062889043800000424e-13 2.041776090699999871e-12 1.000000000000000038e-25 1.711577910500000068e-09 4.710684922600000372e-12 5.322888433300000498e-10 2.477130052099999930e-12 3.731757120899999686e-11 3.951284856599999906e-06 5.242845856499999842e-12 1.000000000000000038e-25 2.811457404099999862e-05 1.000000000000000038e-25 2.129708229899999835e-06 3.631784925099999984e-05
5.660722890537316039e-05 2.882653557633273522e+03 9.067473938400000266e-01 3.938002638300000004e-03 8.863741765700000608e-02 2.214812695900000048e-08 1.000000000000000038e-25 2.868180721600000252e-04 2.255834137399999996e-10 1.000000000000000038e-25 2.213308061200000121e-12 2.035848542999999843e-12 1.000000000000000038e-25 2.445844965099999926e-09 6.444073107900000353e-12 9.638730301100000868e-10 4.371489825799999859e-12 5.348458810299999800e-11 3.269597427099999954e-06 5.879291044099999665e-12 1.000000000000000038e-25 2.884428707800000004e-05 1.000000000000000038e-25 2.132948187800000105e-06 3.637309189699999796e-05
7.126427896022353330e-05 2.863675810414667467e+03 9.049361072499999548e-01 5.605145363200000203e-03 8.878508283600000661e-02 4.481433342699999960e-08 1.000000000000000038e-25 2.872993238399999837e-04 3.231317238800000166e-10 1.000000000000000038e-25 4.324212053300000078e-12 2.171552887500000022e-12 1.000000000000000038e-25 3.245291585699999936e-09 8.371922363400000260e-12 1.435291125600000069e-09 6.447111310199999599e-12 7.165686537400000200e-11 2.952167121399999805e-06 6.917660120899999627e-12 1.000000000000000038e-25 2.921439487599999981e-05 1.000000000000000038e-25 2.136501543600000009e-06 3.643367770599999667e-05
8.971641173621374690e-05 2.850628389653217710e+03 9.026910034299999719e-01 7.669966207300000366e-03 8.896780258700000277e-02 8.369248861999999587e-08 1.000000000000000038e-25 2.878922832799999765e-04 4.437481610999999943e-10 1.000000000000000038e-25 7.918438056099999825e-12 2.361891922200000136e-12 1.000000000000000038e-25 4.238956301200000086e-09 1.077825939399999920e-11 2.018874220300000065e-09 9.033856876999999384e-12 9.414332891699999931e-11 2.748313825900000117e-06 8.296305297999999589e-12 1.000000000000000038e-25 2.948342673900000103e-05 1.000000000000000038e-25 2.140898431399999913e-06 3.650864605600000163e-05
1.129462705897078389e-04 2.840448753687343014e+03 8.998515639299999869e-01 1.028005741799999963e-02 8.919863529999999541e-02 1.500350629099999932e-07 1.000000000000000038e-25 2.886401771500000197e-04 5.970161280499999768e-10 1.000000000000000038e-25 1.402254454699999923e-11 2.591665299800000123e-12 1.000000000000000038e-25 5.512436863800000023e-09 1.386095314200000068e-11 2.758747020299999975e-09 1.234658195600000062e-11 1.223974545600000104e-10 2.606451233900000004e-06 1.006856357199999940e-11 1.000000000000000038e-25 2.970761252000000049e-05 1.000000000000000038e-25 2.146453076700000039e-06 3.660335481800000199e-05
1.421909302127632546e-04 2.834662489572180675e+03 8.964871949299999532e-01 1.337154976199999949e-02 8.947192764200000148e-02 2.533690725699999894e-07 1.000000000000000038e-25 2.895249857900000193e-04 7.789380427800000346e-10 1.030804715499999966e-14 2.365382787500000079e-11 2.887916378199999903e-12 1.000000000000000038e-25 7.041682504100000113e-09 1.760023911500000116e-11 3.613214664400000173e-09 1.625085497899999867e-11 1.570837160599999997e-10 2.513810253499999949e-06 1.232474753100000037e-11 1.000000000000000038e-25 2.989769630399999851e-05 1.000000000000000038e-25 2.153029432099999870e-06 3.671548360899999701e-05
1.790077753714985496e-04 2.829913799063353508e+03 8.922888577799999998e-01 1.722853417700000167e-02 8.981280916400000147e-02 4.205049908899999997e-07 1.000000000000000038e-25 2.906282731699999901e-04 1.008732414600000059e-09 1.912515064200000088e-14 3.933934447700000037e-11 3.228386479099999995e-12 1.000000000000000038e-25 8.997591232400000489e-09 2.238514276500000159e-11 4.674132389399999957e-09 2.119416249199999911e-11 2.007063904800000052e-10 2.445856609400000080e-06 1.516571668000000088e-11 1.000000000000000038e-25 3.008714273100000127e-05 1.000000000000000038e-25 2.161232188900000068e-06 3.685534328099999908e-05
2.253574373239214108e-04 2.825667779134355442e+03 8.870124940800000468e-01 2.207517860900000059e-02 9.024109261000000382e-02 6.915265633800000222e-07 1.000000000000000038e-25 2.920142061099999979e-04 1.302641136899999902e-09 3.519299723899999835e-14 6.498823433300000067e-11 3.617241080100000099e-12 1.000000000000000038e-25 1.153968214699999941e-08 2.860118895399999970e-11 6.002951826500000223e-09 2.753805735600000060e-11 2.559563037799999937e-10 2.396068830200000181e-06 1.875425393499999870e-11 1.000000000000000038e-25 3.028948845399999926e-05 1.000000000000000038e-25 2.171538086199999904e-06 3.703106269900000225e-05
2.837082045838957515e-04 2.820807547301480554e+03 8.802369502100000354e-01 2.829828699300000056e-02 9.079096306499999380e-02 1.141361703300000099e-06 1.000000000000000038e-25 2.937934232800000099e-04 1.690102809299999949e-09 6.483778398799999887e-14 1.077949207900000009e-10 4.046340139699999911e-12 1.000000000000000038e-25 1.496355433400000116e-08 3.693427689399999923e-11 7.720937929599999959e-09 3.597891720299999984e-11 3.265881048800000214e-10 2.359614417399999794e-06 2.329182170999999905e-11 1.000000000000000038e-25 3.052165064799999751e-05 1.000000000000000038e-25 2.184769690100000057e-06 3.725666804399999825e-05
