# P      T      H      H2       He       H2O       CH4       CO       CO2       NH3       H2S       HCN       C2H2       Na       K       TiO       VO       FeH      e      Hm      PH3      FeI      FeII      CaI      MgI
3.571674682851674833e-05 1.084902452289646362e+03 2.822241329700000047e-06 8.368394625899999717e-01 1.622522290600000028e-01 2.548310762499999800e-04 7.017877808099999666e-12 5.248757425999999978e-04 1.658728765999999895e-07 7.850221123000000275e-11 2.195118971500000006e-05 1.154305166000000081e-12 1.000000000000000038e-25 3.729842808300000138e-06 2.048947301499999886e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.356837979900000028e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25
4.496472020903842217e-05 1.091275550785512223e+03 2.904937874800000048e-06 8.368393757700000046e-01 1.622522251400000115e-01 2.548010062900000171e-04 9.611719125199999250e-12 5.248793373599999756e-04 1.622625138200000053e-07 9.532811966600000002e-11 2.198639854500000022e-05 1.448575452799999984e-12 1.000000000000000038e-25 3.729841059799999990e-06 2.054911330699999968e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.490142293700000026e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25
5.660722890537316039e-05 1.104222034058291229e+03 3.452774264000000030e-06 8.368388619600000133e-01 1.622521786199999927e-01 2.547388896700000099e-04 1.138688652300000064e-11 5.248861556599999879e-04 1.552914895100000044e-07 1.117115551299999965e-10 2.204637162099999981e-05 1.813016723300000065e-12 1.000000000000000038e-25 3.729838899900000064e-06 2.097805948799999995e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.459777864199999931e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25
7.126427896022353330e-05 1.115863983255331277e+03 3.965106809699999866e-06 8.368383787399999996e-01 1.622521356099999867e-01 2.546843864199999780e-04 1.396245429299999962e-11 5.248918780200000078e-04 1.494268503900000057e-07 1.320041910800000029e-10 2.209951596600000045e-05 2.270122697300000053e-12 1.000000000000000038e-25 3.729836585500000054e-06 2.129055767600000055e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.468394887200000071e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25
8.971641173621374690e-05 1.126533289332304776e+03 4.435838960699999708e-06 8.368379386900000050e-01 1.622520977899999939e-01 2.546356788600000242e-04 1.758562083099999861e-11 5.248968068199999807e-04 1.443713931900000109e-07 1.570296547699999886e-10 2.214775901999999910e-05 2.844564573000000027e-12 1.000000000000000038e-25 3.729834161800000166e-06 2.152365421100000030e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.507763520900000095e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25
1.129462705897078389e-04 1.136830650986740238e+03 4.906212080399999787e-06 8.368374936200000391e-01 1.622520593100000019e-01 2.545895685999999812e-04 2.238777058199999934e-11 5.249012996500000520e-04 1.397484535299999936e-07 1.872374945099999955e-10 2.219363421300000076e-05 3.563219118999999925e-12 1.000000000000000038e-25 3.729831555600000093e-06 2.171899688499999889e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.561206623600000044e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25
1.421909302127632546e-04 1.146434866442673410e+03 5.327754514099999871e-06 8.368370980899999534e-01 1.622520264400000023e-01 2.545474878300000156e-04 2.907598332599999852e-11 5.249052822400000241e-04 1.356518196999999998e-07 2.244597637500000005e-10 2.223641038200000085e-05 4.469185935300000010e-12 1.000000000000000038e-25 3.729828830800000204e-06 2.186764754900000050e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.639337167000000113e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25
1.790077753714985496e-04 1.156045316251501163e+03 5.768457994499999950e-06 8.368366861299999515e-01 1.622519923699999866e-01 2.545061438400000159e-04 3.784300275399999844e-11 5.249090628499999966e-04 1.317509302399999933e-07 2.691390615200000173e-10 2.227835451099999901e-05 5.602559333600000054e-12 1.000000000000000038e-25 3.729825916899999872e-06 2.200367107800000109e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.723027327399999963e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25
2.253574373239214108e-04 1.165388480716973390e+03 6.191713590799999650e-06 8.368362885000000251e-01 1.622519597800000102e-01 2.544667323000000033e-04 4.971326905299999721e-11 5.249125590799999519e-04 1.281358652600000091e-07 3.235033719400000171e-10 2.231877762899999972e-05 7.026932886300000319e-12 1.000000000000000038e-25 3.729822808699999884e-06 2.211795170699999881e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.820884240000000118e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25
2.837082045838957515e-04 1.174854340856666113e+03 6.643645482800000422e-06 8.368358625499999759e-01 1.622519245400000087e-01 2.544274728699999879e-04 6.528797167600000431e-11 5.249159225700000342e-04 1.246408273699999976e-07 3.887253455900000194e-10 2.235883765699999898e-05 8.809487943700000085e-12 1.000000000000000038e-25 3.729819458699999802e-06 2.222672428900000091e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.921657718699999989e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25
3.571674682851644746e-04 1.184744844535958691e+03 7.166661420499999898e-06 8.368353739299999594e-01 1.622518838299999988e-01 2.543870136800000198e-04 8.532632547599999371e-11 5.249192573100000146e-04 1.211519468600000038e-07 4.666058440400000342e-10 2.239944005600000152e-05 1.104654800500000073e-11 1.000000000000000038e-25 3.729815825299999984e-06 2.233931331500000059e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 2.017415083099999995e-07 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25 1.000000000000000038e-25
